SA1_MAINCODE_2011,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
10704115014,111,Cunningham,1,Good,Good,0
10704115015,111,Cunningham,1,Good,Good,0
10704115016,111,Cunningham,1,Good,Good,0
10704115017,111,Cunningham,1,Good,Good,0
10704115018,111,Cunningham,1,Good,Good,0
10704115019,111,Cunningham,1,Good,Good,0
10704115020,111,Cunningham,1,Good,Good,0
10704115021,111,Cunningham,1,Good,Good,0
10704115022,111,Cunningham,1,Good,Good,0
10704115023,111,Cunningham,1,Good,Good,0
10704115024,111,Cunningham,1,Good,Good,0
10704115025,111,Cunningham,1,Good,Good,0
10704115026,111,Cunningham,1,Good,Good,0
10704115027,111,Cunningham,1,Good,Good,0
10704115028,111,Cunningham,1,Good,Good,0
10704115029,111,Cunningham,1,Good,Good,0
10704115030,111,Cunningham,1,Good,Good,0
10704115031,111,Cunningham,1,Good,Good,0
10704115032,111,Cunningham,1,Good,Good,0
10704115033,111,Cunningham,1,Good,Good,0
10704115034,111,Cunningham,1,Good,Good,0
10704115035,111,Cunningham,1,Good,Good,0
10704115036,111,Cunningham,1,Good,Good,0
10704115037,111,Cunningham,1,Good,Good,0
10704115038,111,Cunningham,1,Good,Good,0
10704115039,111,Cunningham,1,Good,Good,0
10704115040,111,Cunningham,1,Good,Good,0
10704115041,111,Cunningham,1,Good,Good,0
10704115042,111,Cunningham,1,Good,Good,0
10704115043,111,Cunningham,1,Good,Good,0
10704115044,111,Cunningham,1,Good,Good,0
10801115101,124,Lyne,1,Good,Good,0
10801115102,124,Lyne,1,Good,Good,0
10801115103,124,Lyne,1,Good,Good,0
10801115104,124,Lyne,1,Good,Good,0
10801115105,124,Lyne,1,Good,Good,0
10801115106,124,Lyne,1,Good,Good,0
10801115107,124,Lyne,1,Good,Good,0
10801115108,124,Lyne,1,Good,Good,0
10801115109,124,Lyne,1,Good,Good,0
10801115110,124,Lyne,1,Good,Good,0
10801115111,124,Lyne,1,Good,Good,0
10801115112,124,Lyne,1,Good,Good,0
10801115113,124,Lyne,1,Good,Good,0
10801115114,124,Lyne,1,Good,Good,0
10801115201,124,Lyne,1,Good,Good,0
10801115202,124,Lyne,1,Good,Good,0
10801115203,124,Lyne,1,Good,Good,0
10801115204,124,Lyne,1,Good,Good,0
10801115205,124,Lyne,1,Good,Good,0
10801115206,124,Lyne,1,Good,Good,0
10801115207,124,Lyne,1,Good,Good,0
10801115208,124,Lyne,1,Good,Good,0
10801115209,124,Lyne,1,Good,Good,0
10801115210,124,Lyne,1,Good,Good,0
10801115211,124,Lyne,1,Good,Good,0
10801115212,124,Lyne,1,Good,Good,0
10801115213,124,Lyne,1,Good,Good,0
10801115214,124,Lyne,1,Good,Good,0
10801115215,124,Lyne,1,Good,Good,0
10801115216,124,Lyne,1,Good,Good,0
10801115217,124,Lyne,1,Good,Good,0
10801115218,124,Lyne,1,Good,Good,0
10801115219,124,Lyne,1,Good,Good,0
10801115220,124,Lyne,1,Good,Good,0
10801115221,124,Lyne,1,Good,Good,0
10801115222,124,Lyne,1,Good,Good,0
10801115223,124,Lyne,1,Good,Good,0
10801115224,124,Lyne,1,Good,Good,0
10801115225,124,Lyne,1,Good,Good,0
10801115226,124,Lyne,1,Good,Good,0
10801115227,124,Lyne,1,Good,Good,0
10801115228,124,Lyne,1,Good,Good,0
10801115229,124,Lyne,1,Good,Good,0
10801115230,124,Lyne,1,Good,Good,0
10801115231,124,Lyne,1,Good,Good,0
10801115232,124,Lyne,1,Good,Good,0
10801115233,124,Lyne,1,Good,Good,0
10801115234,124,Lyne,1,Good,Good,0
10801115235,124,Lyne,1,Good,Good,0
10801115236,124,Lyne,1,Good,Good,0
10801115301,124,Lyne,1,Good,Good,0
10801115302,124,Lyne,1,Good,Good,0
10801115303,124,Lyne,1,Good,Good,0
10801115304,124,Lyne,1,Good,Good,0
10801115305,124,Lyne,1,Good,Good,0
10801115306,124,Lyne,1,Good,Good,0
10801115307,124,Lyne,1,Good,Good,0
10801115308,124,Lyne,1,Good,Good,0
10801115309,124,Lyne,1,Good,Good,0
10801115310,124,Lyne,1,Good,Good,0
10801115311,124,Lyne,1,Good,Good,0
10801115312,124,Lyne,1,Good,Good,0
10801115313,124,Lyne,1,Good,Good,0
10801115314,124,Lyne,1,Good,Good,0
10801115315,124,Lyne,1,Good,Good,0
10801115316,124,Lyne,1,Good,Good,0
10801115401,124,Lyne,1,Good,Good,0
10801115402,124,Lyne,1,Good,Good,0
10801115403,124,Lyne,1,Good,Good,0
10801115404,124,Lyne,1,Good,Good,0
10801115405,124,Lyne,1,Good,Good,0
10801115406,124,Lyne,1,Good,Good,0
10801115407,124,Lyne,1,Good,Good,0
10801115408,124,Lyne,1,Good,Good,0
10801115409,124,Lyne,1,Good,Good,0
10801115410,124,Lyne,1,Good,Good,0
10801115411,124,Lyne,1,Good,Good,0
10801115412,124,Lyne,1,Good,Good,0
10801115413,124,Lyne,1,Good,Good,0
10801115414,124,Lyne,1,Good,Good,0
10801115415,124,Lyne,1,Good,Good,0
10801115416,124,Lyne,1,Good,Good,0
10801115417,124,Lyne,1,Good,Good,0
10801115418,124,Lyne,1,Good,Good,0
10801115419,124,Lyne,1,Good,Good,0
10802115501,110,Cowper,1,Good,Good,0
10802115502,110,Cowper,1,Good,Good,0
10802115503,110,Cowper,1,Good,Good,0
10802115504,110,Cowper,1,Good,Good,0
10802115505,110,Cowper,1,Good,Good,0
10802115506,110,Cowper,1,Good,Good,0
10802115507,110,Cowper,1,Good,Good,0
10802115508,110,Cowper,1,Good,Good,0
10802115509,110,Cowper,1,Good,Good,0
10802115510,110,Cowper,1,Good,Good,0
10802115511,110,Cowper,1,Good,Good,0
10802115512,110,Cowper,1,Good,Good,0
10802115513,110,Cowper,1,Good,Good,0
10802115514,110,Cowper,1,Good,Good,0
10802115515,110,Cowper,1,Good,Good,0
10802115516,110,Cowper,1,Good,Good,0
10802115517,110,Cowper,1,Good,Good,0
10802115518,110,Cowper,1,Good,Good,0
10802115519,110,Cowper,1,Good,Good,0
10802115520,110,Cowper,1,Good,Good,0
10802115521,110,Cowper,1,Good,Good,0
10802115522,110,Cowper,1,Good,Good,0
10802115523,110,Cowper,1,Good,Good,0
10802115524,110,Cowper,1,Good,Good,0
10802115525,110,Cowper,1,Good,Good,0
10802115526,110,Cowper,1,Good,Good,0
10802115527,110,Cowper,1,Good,Good,0
10802115528,110,Cowper,1,Good,Good,0
10802115529,110,Cowper,1,Good,Good,0
10802115530,110,Cowper,1,Good,Good,0
10802115531,110,Cowper,1,Good,Good,0
10802115532,110,Cowper,1,Good,Good,0
10802115533,110,Cowper,1,Good,Good,0
10802115534,110,Cowper,1,Good,Good,0
10802115535,110,Cowper,1,Good,Good,0
10802115536,110,Cowper,1,Good,Good,0
10802115537,110,Cowper,1,Good,Good,0
10802115538,110,Cowper,1,Good,Good,0
10802115539,110,Cowper,1,Good,Good,0
10802115540,110,Cowper,1,Good,Good,0
10802115601,110,Cowper,1,Good,Good,0
10802115602,110,Cowper,1,Good,Good,0
10802115603,110,Cowper,1,Good,Good,0
10802115604,110,Cowper,1,Good,Good,0
10802115605,110,Cowper,1,Good,Good,0
10802115606,110,Cowper,1,Good,Good,0
10802115607,110,Cowper,1,Good,Good,0
10802115608,110,Cowper,1,Good,Good,0
10802115609,110,Cowper,1,Good,Good,0
10802115610,110,Cowper,1,Good,Good,0
10802115611,110,Cowper,1,Good,Good,0
10802115612,110,Cowper,1,Good,Good,0
10802115613,110,Cowper,1,Good,Good,0
10802115614,110,Cowper,1,Good,Good,0
10802115615,110,Cowper,1,Good,Good,0
10802115616,110,Cowper,1,Good,Good,0
10802115617,110,Cowper,1,Good,Good,0
10802115618,110,Cowper,1,Good,Good,0
10802115619,110,Cowper,1,Good,Good,0
10802115620,110,Cowper,1,Good,Good,0
10802115621,110,Cowper,1,Good,Good,0
10802115622,110,Cowper,1,Good,Good,0
10802115623,110,Cowper,1,Good,Good,0
10802115624,110,Cowper,1,Good,Good,0
10802115625,110,Cowper,1,Good,Good,0
10802115626,110,Cowper,1,Good,Good,0
10802115627,110,Cowper,1,Good,Good,0
10802115628,130,New England,0.1504574,Good,Good,0
10802115628,110,Cowper,0.8495426,Good,Good,0
10802115701,110,Cowper,1,Good,Good,0
10802115702,110,Cowper,1,Good,Good,0
10802115703,110,Cowper,1,Good,Good,0
10802115704,110,Cowper,1,Good,Good,0
10802115705,110,Cowper,1,Good,Good,0
10802115706,110,Cowper,1,Good,Good,0
10802115707,110,Cowper,1,Good,Good,0
10802115708,110,Cowper,1,Good,Good,0
10802115709,110,Cowper,1,Good,Good,0
10802115710,110,Cowper,1,Good,Good,0
10802115711,110,Cowper,1,Good,Good,0
10802115712,110,Cowper,1,Good,Good,0
10802115713,110,Cowper,1,Good,Good,0
10802115714,110,Cowper,1,Good,Good,0
10802115715,110,Cowper,1,Good,Good,0
10802115801,110,Cowper,1,Good,Good,0
10802115802,110,Cowper,1,Good,Good,0
10802115803,110,Cowper,1,Good,Good,0
10802115804,110,Cowper,1,Good,Good,0
10802115805,110,Cowper,1,Good,Good,0
10802115806,110,Cowper,1,Good,Good,0
10802115807,110,Cowper,1,Good,Good,0
10802115808,110,Cowper,1,Good,Good,0
10802115809,110,Cowper,1,Good,Good,0
10802115810,110,Cowper,1,Good,Good,0
10802115811,110,Cowper,1,Good,Good,0
10802115812,110,Cowper,1,Good,Good,0
10802115813,110,Cowper,1,Good,Good,0
10802115814,110,Cowper,1,Good,Good,0
10802115815,110,Cowper,1,Good,Good,0
10802115816,110,Cowper,1,Good,Good,0
10802115817,110,Cowper,1,Good,Good,0
10802115818,110,Cowper,1,Good,Good,0
10802115819,110,Cowper,1,Good,Good,0
10802115901,110,Cowper,1,Good,Good,0
10802115902,110,Cowper,1,Good,Good,0
10802115903,110,Cowper,1,Good,Good,0
10802115904,110,Cowper,1,Good,Good,0
10802115905,110,Cowper,1,Good,Good,0
10802115906,110,Cowper,1,Good,Good,0
10802115907,110,Cowper,1,Good,Good,0
10802115908,110,Cowper,1,Good,Good,0
10802115909,110,Cowper,1,Good,Good,0
10802115910,110,Cowper,1,Good,Good,0
10802115911,110,Cowper,1,Good,Good,0
10802115912,110,Cowper,1,Good,Good,0
10802115913,110,Cowper,1,Good,Good,0
10802115914,110,Cowper,1,Good,Good,0
10802115915,110,Cowper,1,Good,Good,0
10802115916,110,Cowper,1,Good,Good,0
10802115917,110,Cowper,1,Good,Good,0
10802115918,110,Cowper,1,Good,Good,0
10802115919,110,Cowper,1,Good,Good,0
10802115920,110,Cowper,1,Good,Good,0
10802115921,110,Cowper,1,Good,Good,0
10802115922,110,Cowper,1,Good,Good,0
10802116001,110,Cowper,1,Good,Good,0
10802116002,110,Cowper,1,Good,Good,0
10802116003,110,Cowper,1,Good,Good,0
10802116004,110,Cowper,1,Good,Good,0
10802116005,110,Cowper,1,Good,Good,0
10802116006,110,Cowper,1,Good,Good,0
10802116007,110,Cowper,1,Good,Good,0
10802116008,110,Cowper,1,Good,Good,0
10802116009,110,Cowper,1,Good,Good,0
10802116010,110,Cowper,1,Good,Good,0
10802116011,110,Cowper,1,Good,Good,0
10802116012,110,Cowper,1,Good,Good,0
10802116013,110,Cowper,1,Good,Good,0
10802116014,110,Cowper,1,Good,Good,0
10802116015,110,Cowper,1,Good,Good,0
10802116016,110,Cowper,1,Good,Good,0
10802116017,110,Cowper,1,Good,Good,0
10803116101,142,Sydney,1,Good,Good,0
10804116201,124,Lyne,1,Good,Good,0
10804116202,124,Lyne,1,Good,Good,0
10804116203,124,Lyne,1,Good,Good,0
10804116204,124,Lyne,1,Good,Good,0
10804116205,124,Lyne,1,Good,Good,0
10804116206,124,Lyne,1,Good,Good,0
10804116207,124,Lyne,1,Good,Good,0
10804116208,124,Lyne,1,Good,Good,0
10804116209,124,Lyne,1,Good,Good,0
10804116210,124,Lyne,1,Good,Good,0
10804116211,124,Lyne,1,Good,Good,0
10804116212,124,Lyne,1,Good,Good,0
10804116213,124,Lyne,1,Good,Good,0
10804116214,124,Lyne,1,Good,Good,0
10804116215,124,Lyne,1,Good,Good,0
10804116216,124,Lyne,1,Good,Good,0
10804116217,124,Lyne,1,Good,Good,0
10804116218,124,Lyne,1,Good,Good,0
10804116219,124,Lyne,1,Good,Good,0
10804116220,124,Lyne,1,Good,Good,0
10804116221,124,Lyne,1,Good,Good,0
10804116222,124,Lyne,1,Good,Good,0
10804116223,124,Lyne,1,Good,Good,0
10804116224,124,Lyne,1,Good,Good,0
10804116225,124,Lyne,1,Good,Good,0
10804116226,124,Lyne,1,Good,Good,0
10804116227,124,Lyne,1,Good,Good,0
10804116228,124,Lyne,1,Good,Good,0
10804116229,124,Lyne,1,Good,Good,0
10804116230,124,Lyne,1,Good,Good,0
10804116231,124,Lyne,1,Good,Good,0
10804116232,124,Lyne,1,Good,Good,0
10804116233,124,Lyne,1,Good,Good,0
10804116234,124,Lyne,1,Good,Good,0
10804116235,124,Lyne,1,Good,Good,0
10804116236,124,Lyne,1,Good,Good,0
10804116237,124,Lyne,1,Good,Good,0
10804116238,124,Lyne,1,Good,Good,0
10804116239,124,Lyne,1,Good,Good,0
10804116240,124,Lyne,1,Good,Good,0
10804116241,124,Lyne,1,Good,Good,0
10804116242,124,Lyne,1,Good,Good,0
10804116243,124,Lyne,1,Good,Good,0
10804116244,124,Lyne,1,Good,Good,0
10804116245,124,Lyne,1,Good,Good,0
10804116246,124,Lyne,1,Good,Good,0
10804116247,124,Lyne,1,Good,Good,0
10804116248,124,Lyne,1,Good,Good,0
10804116249,124,Lyne,1,Good,Good,0
10804116250,124,Lyne,1,Good,Good,0
10804116251,124,Lyne,1,Good,Good,0
10804116301,110,Cowper,1,Good,Good,0
10804116302,110,Cowper,1,Good,Good,0
10804116303,110,Cowper,1,Good,Good,0
10804116304,110,Cowper,1,Good,Good,0
10804116305,110,Cowper,1,Good,Good,0
10804116306,110,Cowper,1,Good,Good,0
10804116307,110,Cowper,1,Good,Good,0
10804116308,110,Cowper,1,Good,Good,0
10804116309,110,Cowper,1,Good,Good,0
10804116310,110,Cowper,1,Good,Good,0
10804116311,110,Cowper,1,Good,Good,0
10804116312,110,Cowper,1,Good,Good,0
10804116313,110,Cowper,1,Good,Good,0
10804116314,110,Cowper,1,Good,Good,0
10804116315,110,Cowper,1,Good,Good,0
10804116316,110,Cowper,1,Good,Good,0
10804116317,110,Cowper,1,Good,Good,0
10804116318,110,Cowper,1,Good,Good,0
10804116319,110,Cowper,1,Good,Good,0
10804116320,110,Cowper,1,Good,Good,0
10804116321,110,Cowper,1,Good,Good,0
10804116322,110,Cowper,1,Good,Good,0
10804116323,110,Cowper,1,Good,Good,0
10804116324,110,Cowper,1,Good,Good,0
10804116325,110,Cowper,0.4,Good,Good,0
10804116325,124,Lyne,0.6,Good,Good,0
10804116326,110,Cowper,1,Good,Good,0
10804116327,110,Cowper,1,Good,Good,0
10804116328,110,Cowper,1,Good,Good,0
10804116329,110,Cowper,1,Good,Good,0
10804116330,110,Cowper,1,Good,Good,0
10804116331,110,Cowper,1,Good,Good,0
10804116332,110,Cowper,1,Good,Good,0
10804116333,110,Cowper,1,Good,Good,0
10804116334,110,Cowper,1,Good,Good,0
10804116335,110,Cowper,1,Good,Good,0
10804116336,110,Cowper,1,Good,Good,0
10804116337,110,Cowper,1,Good,Good,0
10804116338,110,Cowper,1,Good,Good,0
10804116339,110,Cowper,1,Good,Good,0
10804116340,110,Cowper,1,Good,Good,0
10804116341,110,Cowper,1,Good,Good,0
10804116342,110,Cowper,1,Good,Good,0
10804116343,110,Cowper,1,Good,Good,0
10804116344,110,Cowper,1,Good,Good,0
10804116345,110,Cowper,1,Good,Good,0
10804116346,110,Cowper,1,Good,Good,0
10804116347,110,Cowper,1,Good,Good,0
10804116348,110,Cowper,1,Good,Good,0
10804116349,110,Cowper,1,Good,Good,0
10804116350,110,Cowper,1,Good,Good,0
10804116351,110,Cowper,1,Good,Good,0
10804116352,110,Cowper,1,Good,Good,0
10804116353,110,Cowper,1,Good,Good,0
10804116354,110,Cowper,1,Good,Good,0
10804116355,110,Cowper,1,Good,Good,0
10804116356,110,Cowper,1,Good,Good,0
10804116357,110,Cowper,1,Good,Good,0
10804116358,110,Cowper,1,Good,Good,0
10804116359,110,Cowper,1,Good,Good,0
10804116360,110,Cowper,1,Good,Good,0
10804116361,110,Cowper,1,Good,Good,0
10804116362,110,Cowper,1,Good,Good,0
10804116363,110,Cowper,1,Good,Good,0
10804116364,110,Cowper,1,Good,Good,0
10804116365,110,Cowper,1,Good,Good,0
10804116366,110,Cowper,1,Good,Good,0
10804116367,110,Cowper,1,Good,Good,0
10804116401,110,Cowper,1,Good,Good,0
10804116402,110,Cowper,1,Good,Good,0
10804116403,110,Cowper,1,Good,Good,0
10804116404,110,Cowper,1,Good,Good,0
10804116405,110,Cowper,1,Good,Good,0
10804116406,110,Cowper,1,Good,Good,0
10804116407,110,Cowper,1,Good,Good,0
10804116408,110,Cowper,1,Good,Good,0
10804116409,110,Cowper,1,Good,Good,0
10804116410,110,Cowper,1,Good,Good,0
10804116411,110,Cowper,1,Good,Good,0
10804116412,110,Cowper,1,Good,Good,0
10804116413,110,Cowper,1,Good,Good,0
10804116414,110,Cowper,1,Good,Good,0
10804116415,110,Cowper,1,Good,Good,0
10804116416,110,Cowper,1,Good,Good,0
10804116417,110,Cowper,1,Good,Good,0
10804116418,110,Cowper,1,Good,Good,0
10804116419,110,Cowper,1,Good,Good,0
10804116420,110,Cowper,1,Good,Good,0
10804116421,110,Cowper,1,Good,Good,0
10804116422,110,Cowper,1,Good,Good,0
10804116423,110,Cowper,1,Good,Good,0
10804116424,110,Cowper,1,Good,Good,0
10804116425,110,Cowper,1,Good,Good,0
10804116426,110,Cowper,1,Good,Good,0
10804116427,110,Cowper,1,Good,Good,0
10804116428,110,Cowper,1,Good,Good,0
10804116429,110,Cowper,1,Good,Good,0
10804116430,110,Cowper,1,Good,Good,0
10804116431,110,Cowper,1,Good,Good,0
10804116432,110,Cowper,1,Good,Good,0
10804116433,110,Cowper,1,Good,Good,0
10804116434,110,Cowper,1,Good,Good,0
10804116435,110,Cowper,1,Good,Good,0
10804116436,110,Cowper,1,Good,Good,0
10804116437,110,Cowper,1,Good,Good,0
10804116438,110,Cowper,1,Good,Good,0
10804116501,110,Cowper,1,Good,Good,0
10804116502,110,Cowper,1,Good,Good,0
10804116503,110,Cowper,1,Good,Good,0
10804116504,110,Cowper,1,Good,Good,0
10804116505,110,Cowper,1,Good,Good,0
10804116506,110,Cowper,1,Good,Good,0
10804116507,124,Lyne,1,Good,Good,0
10804116508,124,Lyne,1,Good,Good,0
10804116509,124,Lyne,1,Good,Good,0
10804116510,124,Lyne,1,Good,Good,0
10804116511,124,Lyne,1,Good,Good,0
10804116512,124,Lyne,1,Good,Good,0
10804116513,124,Lyne,1,Good,Good,0
10804116514,124,Lyne,1,Good,Good,0
10804116515,124,Lyne,1,Good,Good,0
10804116516,124,Lyne,1,Good,Good,0
10804116601,124,Lyne,1,Good,Good,0
10804116602,124,Lyne,1,Good,Good,0
10804116603,124,Lyne,1,Good,Good,0
10804116604,124,Lyne,1,Good,Good,0
10804116605,124,Lyne,1,Good,Good,0
10804116606,124,Lyne,1,Good,Good,0
10804116607,124,Lyne,1,Good,Good,0
10804116608,124,Lyne,1,Good,Good,0
10804116609,124,Lyne,1,Good,Good,0
10804116610,124,Lyne,1,Good,Good,0
10804116611,124,Lyne,1,Good,Good,0
10804116612,124,Lyne,1,Good,Good,0
10804116613,124,Lyne,1,Good,Good,0
10804116614,124,Lyne,1,Good,Good,0
10804116615,124,Lyne,1,Good,Good,0
10804116616,124,Lyne,1,Good,Good,0
10804116617,124,Lyne,1,Good,Good,0
10804116618,124,Lyne,1,Good,Good,0
10804116619,124,Lyne,1,Good,Good,0
10804116620,124,Lyne,1,Good,Good,0
10804116621,124,Lyne,1,Good,Good,0
10804116622,124,Lyne,1,Good,Good,0
10804116623,124,Lyne,1,Good,Good,0
10804116624,124,Lyne,1,Good,Good,0
10804116625,124,Lyne,1,Good,Good,0
10804116626,124,Lyne,1,Good,Good,0
10804116627,124,Lyne,1,Good,Good,0
10804116628,124,Lyne,1,Good,Good,0
10804116629,124,Lyne,1,Good,Good,0
10805116701,124,Lyne,1,Good,Good,0
10805116702,124,Lyne,1,Good,Good,0
10805116703,124,Lyne,1,Good,Good,0
10805116704,124,Lyne,1,Good,Good,0
10805116705,124,Lyne,1,Good,Good,0
10805116706,124,Lyne,1,Good,Good,0
10805116707,124,Lyne,1,Good,Good,0
10805116708,124,Lyne,1,Good,Good,0
10805116709,124,Lyne,1,Good,Good,0
10805116710,124,Lyne,1,Good,Good,0
10805116711,124,Lyne,1,Good,Good,0
10805116712,124,Lyne,1,Good,Good,0
10805116713,124,Lyne,1,Good,Good,0
10805116714,124,Lyne,1,Good,Good,0
10805116715,124,Lyne,1,Good,Good,0
10805116801,124,Lyne,1,Good,Good,0
10805116802,124,Lyne,1,Good,Good,0
10805116803,124,Lyne,1,Good,Good,0
10805116804,124,Lyne,1,Good,Good,0
10805116805,124,Lyne,1,Good,Good,0
10805116806,124,Lyne,1,Good,Good,0
10805116807,124,Lyne,1,Good,Good,0
10805116808,124,Lyne,1,Good,Good,0
10805116809,124,Lyne,1,Good,Good,0
10805116810,124,Lyne,1,Good,Good,0
10805116811,124,Lyne,1,Good,Good,0
10805116812,124,Lyne,1,Good,Good,0
10805116813,124,Lyne,1,Good,Good,0
10805116814,124,Lyne,1,Good,Good,0
10805116815,124,Lyne,1,Good,Good,0
10805116816,124,Lyne,1,Good,Good,0
10805116817,124,Lyne,1,Good,Good,0
10805116818,124,Lyne,1,Good,Good,0
10805116819,124,Lyne,1,Good,Good,0
10805116820,124,Lyne,1,Good,Good,0
10805116821,124,Lyne,1,Good,Good,0
10805116822,124,Lyne,1,Good,Good,0
10805116823,124,Lyne,1,Good,Good,0
10805116824,124,Lyne,1,Good,Good,0
10805116825,124,Lyne,1,Good,Good,0
10805116826,124,Lyne,1,Good,Good,0
10805116827,124,Lyne,1,Good,Good,0
10805116828,124,Lyne,1,Good,Good,0
10805116829,124,Lyne,1,Good,Good,0
10805116901,124,Lyne,1,Good,Good,0
10805116902,124,Lyne,1,Good,Good,0
10805116903,124,Lyne,1,Good,Good,0
10805116904,124,Lyne,1,Good,Good,0
10805116905,124,Lyne,1,Good,Good,0
10805116906,124,Lyne,1,Good,Good,0
10805116907,124,Lyne,1,Good,Good,0
10805116908,124,Lyne,1,Good,Good,0
10805116909,124,Lyne,1,Good,Good,0
10805116910,124,Lyne,1,Good,Good,0
10805116911,124,Lyne,1,Good,Good,0
10805116912,124,Lyne,1,Good,Good,0
10805116913,124,Lyne,1,Good,Good,0
10805116914,124,Lyne,1,Good,Good,0
10805116915,124,Lyne,1,Good,Good,0
10805116916,124,Lyne,1,Good,Good,0
10805116917,124,Lyne,1,Good,Good,0
10805116918,124,Lyne,1,Good,Good,0
10805116919,124,Lyne,1,Good,Good,0
10805116920,124,Lyne,1,Good,Good,0
10805116921,124,Lyne,1,Good,Good,0
10805116922,124,Lyne,1,Good,Good,0
10805116923,124,Lyne,1,Good,Good,0
10805116924,124,Lyne,1,Good,Good,0
10805116925,124,Lyne,1,Good,Good,0
10805116926,124,Lyne,1,Good,Good,0
10805116927,124,Lyne,1,Good,Good,0
10805116928,124,Lyne,1,Good,Good,0
10805116929,124,Lyne,1,Good,Good,0
10805116930,124,Lyne,1,Good,Good,0
10805116931,124,Lyne,1,Good,Good,0
10805116932,124,Lyne,1,Good,Good,0
10805116933,124,Lyne,1,Good,Good,0
10805116934,124,Lyne,1,Good,Good,0
10805116935,124,Lyne,1,Good,Good,0
10805116936,124,Lyne,1,Good,Good,0
10805116937,124,Lyne,1,Good,Good,0
10805116938,124,Lyne,1,Good,Good,0
10805116939,124,Lyne,1,Good,Good,0
10805116940,124,Lyne,1,Good,Good,0
10805116941,124,Lyne,1,Good,Good,0
10805116942,124,Lyne,1,Good,Good,0
10805116943,124,Lyne,1,Good,Good,0
10805116944,124,Lyne,1,Good,Good,0
10805116945,124,Lyne,1,Good,Good,0
10805116946,124,Lyne,1,Good,Good,0
