,,"Did not attend in reference week",0,,
,,"Total",16,,
,"Female","Attended in reference week",17,,
,,"Did not attend in reference week",0,,
,,"Total",18,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031061","Male","Attended in reference week",69,,
,,"Did not attend in reference week",0,,
,,"Total",69,,
,"Female","Attended in reference week",57,,
,,"Did not attend in reference week",4,,
,,"Total",65,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031062","Male","Attended in reference week",189,,
,,"Did not attend in reference week",0,,
,,"Total",190,,
,"Female","Attended in reference week",162,,
,,"Did not attend in reference week",0,,
,,"Total",164,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031063","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031064","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031065","Male","Attended in reference week",59,,
,,"Did not attend in reference week",0,,
,,"Total",58,,
,"Female","Attended in reference week",55,,
,,"Did not attend in reference week",0,,
,,"Total",61,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031066","Male","Attended in reference week",73,,
,,"Did not attend in reference week",0,,
,,"Total",73,,
,"Female","Attended in reference week",87,,
,,"Did not attend in reference week",0,,
,,"Total",86,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031067","Male","Attended in reference week",104,,
,,"Did not attend in reference week",3,,
,,"Total",103,,
,"Female","Attended in reference week",79,,
,,"Did not attend in reference week",0,,
,,"Total",79,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031068","Male","Attended in reference week",188,,
,,"Did not attend in reference week",4,,
,,"Total",194,,
,"Female","Attended in reference week",133,,
,,"Did not attend in reference week",9,,
,,"Total",144,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"504031069","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011070","Male","Attended in reference week",165,,
,,"Did not attend in reference week",6,,
,,"Total",168,,
,"Female","Attended in reference week",115,,
,,"Did not attend in reference week",0,,
,,"Total",121,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011071","Male","Attended in reference week",128,,
,,"Did not attend in reference week",0,,
,,"Total",129,,
,"Female","Attended in reference week",119,,
,,"Did not attend in reference week",0,,
,,"Total",119,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011072","Male","Attended in reference week",167,,
,,"Did not attend in reference week",3,,
,,"Total",169,,
,"Female","Attended in reference week",156,,
,,"Did not attend in reference week",3,,
,,"Total",163,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011073","Male","Attended in reference week",136,,
,,"Did not attend in reference week",6,,
,,"Total",142,,
,"Female","Attended in reference week",147,,
,,"Did not attend in reference week",3,,
,,"Total",154,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011074","Male","Attended in reference week",119,,
,,"Did not attend in reference week",4,,
,,"Total",127,,
,"Female","Attended in reference week",120,,
,,"Did not attend in reference week",5,,
,,"Total",123,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011075","Male","Attended in reference week",101,,
,,"Did not attend in reference week",0,,
,,"Total",101,,
,"Female","Attended in reference week",91,,
,,"Did not attend in reference week",0,,
,,"Total",96,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011076","Male","Attended in reference week",73,,
,,"Did not attend in reference week",0,,
,,"Total",73,,
,"Female","Attended in reference week",68,,
,,"Did not attend in reference week",0,,
,,"Total",68,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011077","Male","Attended in reference week",137,,
,,"Did not attend in reference week",5,,
,,"Total",140,,
,"Female","Attended in reference week",102,,
,,"Did not attend in reference week",9,,
,,"Total",109,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011078","Male","Attended in reference week",141,,
,,"Did not attend in reference week",8,,
,,"Total",148,,
,"Female","Attended in reference week",129,,
,,"Did not attend in reference week",3,,
,,"Total",130,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011079","Male","Attended in reference week",98,,
,,"Did not attend in reference week",4,,
,,"Total",104,,
,"Female","Attended in reference week",92,,
,,"Did not attend in reference week",0,,
,,"Total",93,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011080","Male","Attended in reference week",80,,
,,"Did not attend in reference week",0,,
,,"Total",82,,
,"Female","Attended in reference week",74,,
,,"Did not attend in reference week",0,,
,,"Total",72,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011081","Male","Attended in reference week",132,,
,,"Did not attend in reference week",0,,
,,"Total",131,,
,"Female","Attended in reference week",106,,
,,"Did not attend in reference week",4,,
,,"Total",114,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011082","Male","Attended in reference week",83,,
,,"Did not attend in reference week",5,,
,,"Total",87,,
,"Female","Attended in reference week",102,,
,,"Did not attend in reference week",3,,
,,"Total",105,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505011083","Male","Attended in reference week",90,,
,,"Did not attend in reference week",3,,
,,"Total",95,,
,"Female","Attended in reference week",74,,
,,"Did not attend in reference week",3,,
,,"Total",77,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021084","Male","Attended in reference week",171,,
,,"Did not attend in reference week",0,,
,,"Total",171,,
,"Female","Attended in reference week",151,,
,,"Did not attend in reference week",0,,
,,"Total",151,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021085","Male","Attended in reference week",248,,
,,"Did not attend in reference week",10,,
,,"Total",254,,
,"Female","Attended in reference week",215,,
,,"Did not attend in reference week",11,,
,,"Total",227,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021086","Male","Attended in reference week",234,,
,,"Did not attend in reference week",3,,
,,"Total",238,,
,"Female","Attended in reference week",210,,
,,"Did not attend in reference week",3,,
,,"Total",214,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021087","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021088","Male","Attended in reference week",200,,
,,"Did not attend in reference week",3,,
,,"Total",204,,
,"Female","Attended in reference week",209,,
,,"Did not attend in reference week",3,,
,,"Total",210,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021089","Male","Attended in reference week",282,,
,,"Did not attend in reference week",5,,
,,"Total",287,,
,"Female","Attended in reference week",289,,
,,"Did not attend in reference week",6,,
,,"Total",297,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021090","Male","Attended in reference week",197,,
,,"Did not attend in reference week",6,,
,,"Total",199,,
,"Female","Attended in reference week",213,,
,,"Did not attend in reference week",3,,
,,"Total",220,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021091","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021092","Male","Attended in reference week",172,,
,,"Did not attend in reference week",3,,
,,"Total",179,,
,"Female","Attended in reference week",142,,
,,"Did not attend in reference week",0,,
,,"Total",146,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021093","Male","Attended in reference week",107,,
,,"Did not attend in reference week",0,,
,,"Total",113,,
,"Female","Attended in reference week",130,,
,,"Did not attend in reference week",3,,
,,"Total",134,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021094","Male","Attended in reference week",82,,
,,"Did not attend in reference week",0,,
,,"Total",83,,
,"Female","Attended in reference week",60,,
,,"Did not attend in reference week",5,,
,,"Total",65,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021095","Male","Attended in reference week",97,,
,,"Did not attend in reference week",0,,
,,"Total",98,,
,"Female","Attended in reference week",95,,
,,"Did not attend in reference week",6,,
,,"Total",98,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021096","Male","Attended in reference week",137,,
,,"Did not attend in reference week",3,,
,,"Total",141,,
,"Female","Attended in reference week",120,,
,,"Did not attend in reference week",0,,
,,"Total",123,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505021097","Male","Attended in reference week",145,,
,,"Did not attend in reference week",0,,
,,"Total",148,,
,"Female","Attended in reference week",128,,
,,"Did not attend in reference week",6,,
,,"Total",132,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031098","Male","Attended in reference week",106,,
,,"Did not attend in reference week",8,,
,,"Total",115,,
,"Female","Attended in reference week",111,,
,,"Did not attend in reference week",5,,
,,"Total",114,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031099","Male","Attended in reference week",299,,
,,"Did not attend in reference week",6,,
,,"Total",305,,
,"Female","Attended in reference week",289,,
,,"Did not attend in reference week",14,,
,,"Total",303,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031100","Male","Attended in reference week",276,,
,,"Did not attend in reference week",6,,
,,"Total",283,,
,"Female","Attended in reference week",286,,
,,"Did not attend in reference week",3,,
,,"Total",292,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031101","Male","Attended in reference week",194,,
,,"Did not attend in reference week",3,,
,,"Total",200,,
,"Female","Attended in reference week",172,,
,,"Did not attend in reference week",4,,
,,"Total",180,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031102","Male","Attended in reference week",86,,
,,"Did not attend in reference week",8,,
,,"Total",92,,
,"Female","Attended in reference week",90,,
,,"Did not attend in reference week",5,,
,,"Total",96,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031103","Male","Attended in reference week",409,,
,,"Did not attend in reference week",16,,
,,"Total",430,,
,"Female","Attended in reference week",355,,
,,"Did not attend in reference week",11,,
,,"Total",365,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031104","Male","Attended in reference week",104,,
,,"Did not attend in reference week",0,,
,,"Total",109,,
,"Female","Attended in reference week",101,,
,,"Did not attend in reference week",0,,
,,"Total",103,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031105","Male","Attended in reference week",188,,
,,"Did not attend in reference week",7,,
,,"Total",195,,
,"Female","Attended in reference week",189,,
,,"Did not attend in reference week",4,,
,,"Total",194,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031106","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031107","Male","Attended in reference week",177,,
,,"Did not attend in reference week",6,,
,,"Total",184,,
,"Female","Attended in reference week",172,,
,,"Did not attend in reference week",0,,
,,"Total",172,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031108","Male","Attended in reference week",350,,
,,"Did not attend in reference week",3,,
,,"Total",351,,
,"Female","Attended in reference week",377,,
,,"Did not attend in reference week",9,,
,,"Total",388,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031255","Male","Attended in reference week",246,,
,,"Did not attend in reference week",10,,
,,"Total",257,,
,"Female","Attended in reference week",240,,
,,"Did not attend in reference week",5,,
,,"Total",248,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031256","Male","Attended in reference week",4,,
,,"Did not attend in reference week",0,,
,,"Total",4,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031257","Male","Attended in reference week",60,,
,,"Did not attend in reference week",0,,
,,"Total",63,,
,"Female","Attended in reference week",49,,
,,"Did not attend in reference week",0,,
,,"Total",49,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"505031258","Male","Attended in reference week",167,,
,,"Did not attend in reference week",0,,
,,"Total",166,,
,"Female","Attended in reference week",175,,
,,"Did not attend in reference week",3,,
,,"Total",178,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011110","Male","Attended in reference week",299,,
,,"Did not attend in reference week",10,,
,,"Total",309,,
,"Female","Attended in reference week",294,,
,,"Did not attend in reference week",14,,
,,"Total",306,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011111","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011112","Male","Attended in reference week",88,,
,,"Did not attend in reference week",6,,
,,"Total",93,,
,"Female","Attended in reference week",79,,
,,"Did not attend in reference week",8,,
,,"Total",86,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011113","Male","Attended in reference week",539,,
,,"Did not attend in reference week",17,,
,,"Total",552,,
,"Female","Attended in reference week",451,,
,,"Did not attend in reference week",16,,
,,"Total",470,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011114","Male","Attended in reference week",88,,
,,"Did not attend in reference week",6,,
,,"Total",95,,
,"Female","Attended in reference week",82,,
,,"Did not attend in reference week",0,,
,,"Total",86,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011115","Male","Attended in reference week",76,,
,,"Did not attend in reference week",7,,
,,"Total",81,,
,"Female","Attended in reference week",61,,
,,"Did not attend in reference week",3,,
,,"Total",69,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011116","Male","Attended in reference week",64,,
,,"Did not attend in reference week",0,,
,,"Total",67,,
,"Female","Attended in reference week",49,,
,,"Did not attend in reference week",0,,
,,"Total",49,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506011117","Male","Attended in reference week",160,,
,,"Did not attend in reference week",3,,
,,"Total",164,,
,"Female","Attended in reference week",152,,
,,"Did not attend in reference week",9,,
,,"Total",155,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506021118","Male","Attended in reference week",113,,
,,"Did not attend in reference week",7,,
,,"Total",121,,
,"Female","Attended in reference week",120,,
,,"Did not attend in reference week",3,,
,,"Total",125,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506021119","Male","Attended in reference week",187,,
,,"Did not attend in reference week",0,,
,,"Total",194,,
,"Female","Attended in reference week",176,,
,,"Did not attend in reference week",3,,
,,"Total",176,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506021120","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506021121","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506021122","Male","Attended in reference week",241,,
,,"Did not attend in reference week",13,,
,,"Total",252,,
,"Female","Attended in reference week",213,,
,,"Did not attend in reference week",3,,
,,"Total",214,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506021123","Male","Attended in reference week",141,,
,,"Did not attend in reference week",0,,
,,"Total",140,,
,"Female","Attended in reference week",160,,
,,"Did not attend in reference week",5,,
,,"Total",161,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031124","Male","Attended in reference week",153,,
,,"Did not attend in reference week",13,,
,,"Total",161,,
,"Female","Attended in reference week",144,,
,,"Did not attend in reference week",6,,
,,"Total",147,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031125","Male","Attended in reference week",80,,
,,"Did not attend in reference week",3,,
,,"Total",81,,
,"Female","Attended in reference week",85,,
,,"Did not attend in reference week",0,,
,,"Total",85,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031126","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031127","Male","Attended in reference week",257,,
,,"Did not attend in reference week",3,,
,,"Total",255,,
,"Female","Attended in reference week",225,,
,,"Did not attend in reference week",4,,
,,"Total",226,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031128","Male","Attended in reference week",155,,
,,"Did not attend in reference week",7,,
,,"Total",161,,
,"Female","Attended in reference week",125,,
,,"Did not attend in reference week",6,,
,,"Total",129,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031129","Male","Attended in reference week",121,,
,,"Did not attend in reference week",0,,
,,"Total",121,,
,"Female","Attended in reference week",109,,
,,"Did not attend in reference week",0,,
,,"Total",114,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031130","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506031131","Male","Attended in reference week",173,,
,,"Did not attend in reference week",5,,
,,"Total",177,,
,"Female","Attended in reference week",176,,
,,"Did not attend in reference week",10,,
,,"Total",187,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506041132","Male","Attended in reference week",237,,
,,"Did not attend in reference week",8,,
,,"Total",245,,
,"Female","Attended in reference week",212,,
,,"Did not attend in reference week",13,,
,,"Total",220,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506041133","Male","Attended in reference week",256,,
,,"Did not attend in reference week",7,,
,,"Total",263,,
,"Female","Attended in reference week",249,,
,,"Did not attend in reference week",7,,
,,"Total",252,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506041134","Male","Attended in reference week",224,,
,,"Did not attend in reference week",12,,
,,"Total",235,,
,"Female","Attended in reference week",211,,
,,"Did not attend in reference week",7,,
,,"Total",221,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506041135","Male","Attended in reference week",267,,
,,"Did not attend in reference week",8,,
,,"Total",279,,
,"Female","Attended in reference week",284,,
,,"Did not attend in reference week",6,,
,,"Total",291,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506041136","Male","Attended in reference week",159,,
,,"Did not attend in reference week",3,,
,,"Total",163,,
,"Female","Attended in reference week",167,,
,,"Did not attend in reference week",6,,
,,"Total",171,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506041137","Male","Attended in reference week",239,,
,,"Did not attend in reference week",11,,
,,"Total",247,,
,"Female","Attended in reference week",217,,
,,"Did not attend in reference week",10,,
,,"Total",228,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506051138","Male","Attended in reference week",253,,
,,"Did not attend in reference week",3,,
,,"Total",254,,
,"Female","Attended in reference week",238,,
,,"Did not attend in reference week",8,,
,,"Total",244,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506051139","Male","Attended in reference week",165,,
,,"Did not attend in reference week",0,,
,,"Total",169,,
,"Female","Attended in reference week",95,,
,,"Did not attend in reference week",3,,
,,"Total",96,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506051140","Male","Attended in reference week",97,,
,,"Did not attend in reference week",3,,
,,"Total",99,,
,"Female","Attended in reference week",114,,
,,"Did not attend in reference week",0,,
,,"Total",118,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506051141","Male","Attended in reference week",99,,
,,"Did not attend in reference week",8,,
,,"Total",106,,
,"Female","Attended in reference week",107,,
,,"Did not attend in reference week",5,,
,,"Total",109,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506061142","Male","Attended in reference week",361,,
,,"Did not attend in reference week",19,,
,,"Total",385,,
,"Female","Attended in reference week",332,,
,,"Did not attend in reference week",17,,
,,"Total",346,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506061143","Male","Attended in reference week",87,,
,,"Did not attend in reference week",4,,
,,"Total",95,,
,"Female","Attended in reference week",87,,
,,"Did not attend in reference week",3,,
,,"Total",93,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506061144","Male","Attended in reference week",35,,
,,"Did not attend in reference week",0,,
,,"Total",38,,
,"Female","Attended in reference week",26,,
,,"Did not attend in reference week",0,,
,,"Total",27,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506071145","Male","Attended in reference week",99,,
,,"Did not attend in reference week",0,,
,,"Total",99,,
,"Female","Attended in reference week",121,,
,,"Did not attend in reference week",0,,
,,"Total",121,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506071146","Male","Attended in reference week",114,,
,,"Did not attend in reference week",0,,
,,"Total",114,,
,"Female","Attended in reference week",100,,
,,"Did not attend in reference week",0,,
,,"Total",99,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"506071147","Male","Attended in reference week",218,,
,,"Did not attend in reference week",5,,
,,"Total",225,,
,"Female","Attended in reference week",159,,
,,"Did not attend in reference week",6,,
,,"Total",165,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011148","Male","Attended in reference week",316,,
,,"Did not attend in reference week",6,,
,,"Total",324,,
,"Female","Attended in reference week",277,,
,,"Did not attend in reference week",7,,
,,"Total",279,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011150","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011151","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011152","Male","Attended in reference week",100,,
,,"Did not attend in reference week",3,,
,,"Total",104,,
,"Female","Attended in reference week",112,,
,,"Did not attend in reference week",4,,
,,"Total",118,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011153","Male","Attended in reference week",79,,
,,"Did not attend in reference week",6,,
,,"Total",80,,
,"Female","Attended in reference week",73,,
,,"Did not attend in reference week",6,,
,,"Total",78,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011154","Male","Attended in reference week",106,,
,,"Did not attend in reference week",6,,
,,"Total",111,,
,"Female","Attended in reference week",95,,
,,"Did not attend in reference week",0,,
,,"Total",97,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011155","Male","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Female","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011158","Male","Attended in reference week",31,,
,,"Did not attend in reference week",0,,
,,"Total",32,,
,"Female","Attended in reference week",24,,
,,"Did not attend in reference week",4,,
,,"Total",30,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011159","Male","Attended in reference week",116,,
,,"Did not attend in reference week",4,,
,,"Total",122,,
,"Female","Attended in reference week",99,,
,,"Did not attend in reference week",8,,
,,"Total",104,,
,"Other or not stated","Attended in reference week",0,,
,,"Did not attend in reference week",0,,
,,"Total",0,,
"507011160","Male","Attended in reference week",120,,
,,"Did not attend in reference week",3,,
,,"Total",122,,
,"Female","Attended in reference week",105,,
,,"Did not attend in reference week",5,,
,,"Total",107,,
,"Other or not stated","Attended in reference week",0,,
