SA1_CODE_2021,SAL_CODE_2021,SAL_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
12504158929,14245,Wentworthville,1,Good,Good,0
12504158931,14245,Wentworthville,1,Good,Good,0
12504158932,14278,Westmead,1,Good,Good,0
12504158933,14245,Wentworthville,0.9999668,Good,Good,0
12504158933,14278,Westmead,3.32E-05,Good,Good,1
12504158934,14278,Westmead,1,Good,Good,0
12504158935,14245,Wentworthville,1,Good,Good,0
12504158936,14245,Wentworthville,1,Good,Good,0
12504158937,14278,Westmead,1,Good,Good,0
12504158938,14245,Wentworthville,1,Good,Good,0
12504158939,14245,Wentworthville,1,Good,Good,0
12504158940,12548,Mays Hill,1,Good,Good,0
12504158941,12599,Merrylands,1.47E-05,Good,Good,1
12504158941,14278,Westmead,0.9999853,Good,Good,0
12504158942,14278,Westmead,1,Good,Good,0
12504158943,14278,Westmead,1,Good,Good,0
12504158944,12548,Mays Hill,1,Good,Good,0
12504158945,14245,Wentworthville,1,Good,Good,0
12504158946,14245,Wentworthville,1,Good,Good,0
12504158947,12548,Mays Hill,0.999979,Good,Good,0
12504158947,12599,Merrylands,2.10E-05,Good,Good,1
12504171701,13167,Parramatta,1,Good,Good,0
12504171702,13167,Parramatta,1,Good,Good,0
12504171703,13167,Parramatta,0.9999787,Good,Good,0
12504171703,13422,Rosehill (NSW),2.13E-05,Good,Good,1
12504171704,13167,Parramatta,1,Good,Good,0
12504171705,13167,Parramatta,1,Good,Good,0
12504171706,13167,Parramatta,1,Good,Good,0
12504171707,13167,Parramatta,1,Good,Good,0
12504171708,13167,Parramatta,1,Good,Good,0
12504171709,13167,Parramatta,1,Good,Good,0
12504171710,13167,Parramatta,1,Good,Good,0
12504171711,13167,Parramatta,1,Good,Good,0
12504171712,11867,Harris Park,0.2920725,Good,Good,0
12504171712,13167,Parramatta,0.7079275,Good,Good,0
12504171713,13167,Parramatta,1,Good,Good,0
12504171714,13167,Parramatta,1,Good,Good,0
12504171715,13167,Parramatta,1,Good,Good,0
12504171716,13167,Parramatta,1,Good,Good,0
12504171717,13167,Parramatta,1,Good,Good,0
12504171718,13167,Parramatta,1,Good,Good,0
12504171719,13167,Parramatta,1,Good,Good,0
12504171720,13167,Parramatta,1,Good,Good,0
12504171721,13167,Parramatta,1,Good,Good,0
12504171722,13167,Parramatta,1,Good,Good,0
12504171723,13167,Parramatta,1,Good,Good,0
12504171724,13167,Parramatta,1,Good,Good,0
12504171725,13167,Parramatta,1,Good,Good,0
12504171801,13167,Parramatta,1,Good,Good,0
12504171802,13167,Parramatta,1,Good,Good,0
12504171803,13167,Parramatta,1,Good,Good,0
12504171804,11745,Granville (NSW),0.9999464,Good,Good,0
12504171804,11932,Holroyd,5.36E-05,Good,Good,1
12504171805,13167,Parramatta,1,Good,Good,0
12504171806,13167,Parramatta,1,Good,Good,0
12504171807,11745,Granville (NSW),1,Good,Good,0
12504171808,11745,Granville (NSW),1,Good,Good,0
12504171809,13167,Parramatta,1,Good,Good,0
12504171810,13167,Parramatta,1,Good,Good,0
12504171811,13167,Parramatta,1,Good,Good,0
12504171812,11745,Granville (NSW),1,Good,Good,0
12504171813,11745,Granville (NSW),0.6808128,Good,Good,0
12504171813,13167,Parramatta,0.3191872,Good,Good,0
12504171814,11745,Granville (NSW),0.9999441,Good,Good,0
12504171814,11932,Holroyd,5.59E-05,Good,Good,1
12504171815,13167,Parramatta,1,Good,Good,0
12504171816,11745,Granville (NSW),0.9999704,Good,Good,0
12504171816,11932,Holroyd,2.96E-05,Good,Good,1
12504171817,13167,Parramatta,1,Good,Good,0
12504171818,13167,Parramatta,1,Good,Good,0
12504171819,12599,Merrylands,4.85E-05,Good,Good,1
12504171819,13167,Parramatta,0.9999515,Good,Good,0
12504171820,13167,Parramatta,1,Good,Good,0
12504171821,13167,Parramatta,1,Good,Good,0
12504171901,11867,Harris Park,1,Good,Good,0
12504171902,13422,Rosehill (NSW),1,Good,Good,0
12504171903,13422,Rosehill (NSW),1,Good,Good,0
12504171904,11867,Harris Park,1,Good,Good,0
12504171905,13422,Rosehill (NSW),1,Good,Good,0
12504171906,11867,Harris Park,1,Good,Good,0
12504171907,13422,Rosehill (NSW),1,Good,Good,0
12504171908,11867,Harris Park,1,Good,Good,0
12504171909,11867,Harris Park,1,Good,Good,0
12504171910,11867,Harris Park,1,Good,Good,0
12504171911,11867,Harris Park,1,Good,Good,0
12504171912,13422,Rosehill (NSW),1,Good,Good,0
12504171913,13422,Rosehill (NSW),1,Good,Good,0
12504171914,13422,Rosehill (NSW),1,Good,Good,0
12504171915,13422,Rosehill (NSW),1,Good,Good,0
12504171916,10773,Camellia,0.000997,Poor,Good,1
12504171916,13422,Rosehill (NSW),0.999003,Good,Good,0
12504171917,11867,Harris Park,1,Good,Good,0
12504171918,11867,Harris Park,0.4222887,Good,Good,0
12504171918,13422,Rosehill (NSW),0.5777113,Good,Good,0
12504171919,13422,Rosehill (NSW),1,Good,Good,0
12504171920,11867,Harris Park,1,Good,Good,0
12504171921,13422,Rosehill (NSW),1,Good,Good,0
12504171922,13167,Parramatta,0.5113232,Good,Good,0
12504171922,13422,Rosehill (NSW),0.4886768,Good,Good,0
12504171923,11867,Harris Park,1,Good,Good,0
12504171924,11867,Harris Park,1,Good,Good,0
12504171925,11867,Harris Park,1,Good,Good,0
12504171926,13422,Rosehill (NSW),1,Good,Good,0
12504171927,13422,Rosehill (NSW),1,Good,Good,0
12601149601,13194,Pennant Hills,1,Good,Good,0
12601149602,13194,Pennant Hills,1,Good,Good,0
12601149603,13194,Pennant Hills,1,Good,Good,0
12601149604,13194,Pennant Hills,1,Good,Good,0
12601149605,13194,Pennant Hills,1,Good,Good,0
12601149606,13194,Pennant Hills,1,Good,Good,0
12601149607,13194,Pennant Hills,1,Good,Good,0
12601149608,13194,Pennant Hills,0.4838721,Good,Good,0
12601149608,13866,Thornleigh,0.5161279,Good,Good,0
12601149609,13194,Pennant Hills,1,Good,Good,0
12601149610,14266,West Pennant Hills,1,Good,Good,0
12601149611,13194,Pennant Hills,1,Good,Good,0
12601149612,13194,Pennant Hills,1,Good,Good,0
12601149613,13194,Pennant Hills,1,Good,Good,0
12601149614,10249,Beecroft,1,Good,Good,0
12601149615,10249,Beecroft,1,Good,Good,0
12601149616,10249,Beecroft,1,Good,Good,0
12601149617,13194,Pennant Hills,1,Good,Good,0
12601149618,13194,Pennant Hills,1,Good,Good,0
12601149619,14266,West Pennant Hills,1,Good,Good,0
12601149620,14266,West Pennant Hills,1,Good,Good,0
12601149621,10249,Beecroft,1,Good,Good,0
12601149622,10249,Beecroft,1,Good,Good,0
12601149623,10249,Beecroft,1,Good,Good,0
12601149624,10249,Beecroft,1,Good,Good,0
12601149625,13194,Pennant Hills,1,Good,Good,0
12601149626,13194,Pennant Hills,1,Good,Good,0
12601149629,10249,Beecroft,1,Good,Good,0
12601149630,10249,Beecroft,1,Good,Good,0
12601149631,10895,Cheltenham (NSW),1,Good,Good,0
12601149632,14266,West Pennant Hills,1,Good,Good,0
12601149633,14266,West Pennant Hills,1,Good,Good,0
12601149634,14266,West Pennant Hills,1,Good,Good,0
12601149635,10895,Cheltenham (NSW),1,Good,Good,0
12601149636,10895,Cheltenham (NSW),1,Good,Good,0
12601149637,14266,West Pennant Hills,1,Good,Good,0
12601149638,14266,West Pennant Hills,1,Good,Good,0
12601149639,14266,West Pennant Hills,1,Good,Good,0
12601149640,10895,Cheltenham (NSW),1,Good,Good,0
12601149641,13194,Pennant Hills,0.7236367,Good,Good,0
12601149641,13866,Thornleigh,0.2763633,Good,Good,0
12601149642,13194,Pennant Hills,1,Good,Good,0
12601149643,10249,Beecroft,1,Good,Good,0
12601149644,13194,Pennant Hills,1,Good,Good,0
12601149645,13194,Pennant Hills,1,Good,Good,0
12601149646,10895,Cheltenham (NSW),1,Good,Good,0
12601149647,10249,Beecroft,1,Good,Good,0
12601149648,13194,Pennant Hills,1,Good,Good,0
12601149649,10249,Beecroft,0.0983745,Good,Good,0
12601149649,13194,Pennant Hills,0.9016255,Good,Good,0
12601149650,13194,Pennant Hills,1,Good,Good,0
12601149651,10249,Beecroft,1,Good,Good,0
12601149652,10249,Beecroft,1,Good,Good,0
12601149653,10249,Beecroft,1,Good,Good,0
12601149654,10249,Beecroft,1,Good,Good,0
12601149655,10249,Beecroft,1,Good,Good,0
12601149656,10249,Beecroft,1,Good,Good,0
12601172001,13000,North Epping,1,Good,Good,0
12601172002,11431,Epping (NSW),1,Good,Good,0
12601172003,11431,Epping (NSW),1,Good,Good,0
12601172004,11431,Epping (NSW),1,Good,Good,0
12601172005,11431,Epping (NSW),1,Good,Good,0
12601172006,13000,North Epping,1,Good,Good,0
12601172007,11431,Epping (NSW),1,Good,Good,0
12601172008,13000,North Epping,1,Good,Good,0
12601172009,13000,North Epping,1,Good,Good,0
12601172010,11431,Epping (NSW),1,Good,Good,0
12601172011,11431,Epping (NSW),1,Good,Good,0
12601172012,11431,Epping (NSW),1,Good,Good,0
12601172013,11431,Epping (NSW),1,Good,Good,0
12601172014,13000,North Epping,1,Good,Good,0
12601172015,11431,Epping (NSW),1,Good,Good,0
12601172016,11431,Epping (NSW),1,Good,Good,0
12601172017,13000,North Epping,1,Good,Good,0
12601172018,11431,Epping (NSW),1,Good,Good,0
12601172019,11431,Epping (NSW),1,Good,Good,0
12601172020,11431,Epping (NSW),1,Good,Good,0
12601172021,11431,Epping (NSW),1,Good,Good,0
12601172022,11431,Epping (NSW),1,Good,Good,0
12601172023,13000,North Epping,1,Good,Good,0
12601172024,13000,North Epping,1,Good,Good,0
12601172025,11431,Epping (NSW),1,Good,Good,0
12601172026,11431,Epping (NSW),1,Good,Good,0
12601172027,11431,Epping (NSW),1,Good,Good,0
12601172028,11431,Epping (NSW),1,Good,Good,0
12601172029,11431,Epping (NSW),1,Good,Good,0
12601172030,11431,Epping (NSW),1,Good,Good,0
12601172031,13000,North Epping,1,Good,Good,0
12601172032,11431,Epping (NSW),1,Good,Good,0
12601172033,13000,North Epping,1,Good,Good,0
12601172034,13000,North Epping,1,Good,Good,0
12601172101,11431,Epping (NSW),1,Good,Good,0
12601172102,11431,Epping (NSW),1,Good,Good,0
12601172103,11431,Epping (NSW),1,Good,Good,0
12601172104,11431,Epping (NSW),1,Good,Good,0
12601172105,11431,Epping (NSW),1,Good,Good,0
12601172106,11431,Epping (NSW),1,Good,Good,0
12601172107,11431,Epping (NSW),1,Good,Good,0
12601172108,10895,Cheltenham (NSW),2.21E-05,Good,Good,1
12601172108,11431,Epping (NSW),0.9999779,Good,Good,0
12601172109,11431,Epping (NSW),1,Good,Good,0
12601172110,11431,Epping (NSW),1,Good,Good,0
12601172111,11431,Epping (NSW),1,Good,Good,0
12601172112,11431,Epping (NSW),1,Good,Good,0
12601172113,11431,Epping (NSW),1,Good,Good,0
12601172114,11431,Epping (NSW),1,Good,Good,0
12601172115,11431,Epping (NSW),1,Good,Good,0
12601172116,11431,Epping (NSW),1,Good,Good,0
12601172117,11431,Epping (NSW),1,Good,Good,0
12601172118,11431,Epping (NSW),1,Good,Good,0
12601172119,11431,Epping (NSW),1,Good,Good,0
12601172120,11431,Epping (NSW),1,Good,Good,0
12601172121,11431,Epping (NSW),1,Good,Good,0
12601172122,11431,Epping (NSW),1,Good,Good,0
12601172123,11431,Epping (NSW),1,Good,Good,0
12601172124,11431,Epping (NSW),1,Good,Good,0
12601172125,11431,Epping (NSW),1,Good,Good,0
12601172126,11431,Epping (NSW),1,Good,Good,0
12601172127,11431,Epping (NSW),1,Good,Good,0
12601172128,11431,Epping (NSW),1,Good,Good,0
12601172129,11431,Epping (NSW),1,Good,Good,0
12601172130,11431,Epping (NSW),1,Good,Good,0
12601172131,11431,Epping (NSW),1,Good,Good,0
12601172132,11431,Epping (NSW),1,Good,Good,0
12601172133,11431,Epping (NSW),1,Good,Good,0
12601172134,11431,Epping (NSW),1,Good,Good,0
12601172135,11431,Epping (NSW),1,Good,Good,0
12601172136,11431,Epping (NSW),1,Good,Good,0
12601172137,11431,Epping (NSW),1,Good,Good,0
12601172138,11431,Epping (NSW),1,Good,Good,0
12601172139,11431,Epping (NSW),1,Good,Good,0
12601172140,11431,Epping (NSW),1,Good,Good,0
12601172141,11431,Epping (NSW),1,Good,Good,0
12601172142,11431,Epping (NSW),1,Good,Good,0
12602149801,11642,Gladesville,1,Good,Good,0
12602149803,11642,Gladesville,1,Good,Good,0
12602149804,11642,Gladesville,1,Good,Good,0
12602149805,11642,Gladesville,1,Good,Good,0
12602149806,13805,Tennyson Point,1,Good,Good,0
12602149807,13805,Tennyson Point,1,Good,Good,0
12602149808,11968,Huntleys Point,1,Good,Good,0
12602149809,11898,Henley,1,Good,Good,0
12602149810,11967,Huntleys Cove,1,Good,Good,0
12602149811,11642,Gladesville,0.1112191,Good,Good,0
12602149811,11898,Henley,0.8887809,Good,Good,0
12602149812,11642,Gladesville,1,Good,Good,0
12602149813,11642,Gladesville,1,Good,Good,0
12602149814,11642,Gladesville,1,Good,Good,0
12602149815,11642,Gladesville,1,Good,Good,0
12602149816,11642,Gladesville,1,Good,Good,0
12602149818,11642,Gladesville,1,Good,Good,0
12602149819,11642,Gladesville,1,Good,Good,0
12602149820,11642,Gladesville,1,Good,Good,0
12602149821,11642,Gladesville,1,Good,Good,0
12602149822,11642,Gladesville,1,Good,Good,0
12602149823,11642,Gladesville,1,Good,Good,0
12602149825,13805,Tennyson Point,1,Good,Good,0
12602149826,11642,Gladesville,1,Good,Good,0
12602149827,11642,Gladesville,1,Good,Good,0
12602149828,11642,Gladesville,1,Good,Good,0
12602149829,11642,Gladesville,1,Good,Good,0
12602149830,11642,Gladesville,1,Good,Good,0
12602149831,11642,Gladesville,1,Good,Good,0
12602149832,11642,Gladesville,1,Good,Good,0
12602149833,11642,Gladesville,1,Good,Good,0
12602149834,11642,Gladesville,1,Good,Good,0
12602149835,11642,Gladesville,1,Good,Good,0
12602149836,11642,Gladesville,1,Good,Good,0
12602149837,11642,Gladesville,1,Good,Good,0
12602149838,11642,Gladesville,1,Good,Good,0
12602149839,11642,Gladesville,1,Good,Good,0
12602149840,11642,Gladesville,1,Good,Good,0
12602149841,11642,Gladesville,1,Good,Good,0
12602149901,11961,Hunters Hill,1,Good,Good,0
12602149902,11961,Hunters Hill,1,Good,Good,0
12602149903,11961,Hunters Hill,1,Good,Good,0
12602149904,11961,Hunters Hill,1,Good,Good,0
12602149905,11961,Hunters Hill,1,Good,Good,0
12602149906,11961,Hunters Hill,1,Good,Good,0
12602149907,11961,Hunters Hill,1,Good,Good,0
12602149908,11961,Hunters Hill,1,Good,Good,0
12602149909,11961,Hunters Hill,1,Good,Good,0
12602149910,11961,Hunters Hill,1,Good,Good,0
12602149911,11961,Hunters Hill,1,Good,Good,0
12602149912,11961,Hunters Hill,1,Good,Good,0
12602149913,11961,Hunters Hill,1,Good,Good,0
12602149914,11961,Hunters Hill,1,Good,Good,0
12602149915,14430,Woolwich,1,Good,Good,0
12602149916,14430,Woolwich,1,Good,Good,0
12602149917,11961,Hunters Hill,1,Good,Good,0
12602149918,11961,Hunters Hill,1,Good,Good,0
12602149919,11961,Hunters Hill,1,Good,Good,0
12602149920,11961,Hunters Hill,1,Good,Good,0
12602149921,11961,Hunters Hill,1,Good,Good,0
12602149922,11961,Hunters Hill,1,Good,Good,0
12602149923,11961,Hunters Hill,1,Good,Good,0
12602149924,11961,Hunters Hill,1,Good,Good,0
12602150001,12446,Macquarie Park,1,Good,Good,0
12602150002,12446,Macquarie Park,1,Good,Good,0
12602150003,12516,Marsfield,1,Good,Good,0
12602150004,12446,Macquarie Park,1,Good,Good,0
12602150005,12516,Marsfield,1,Good,Good,0
12602150006,12446,Macquarie Park,3.09E-05,Good,Good,1
