SA2_CODE_2021,SA2_NAME_2021,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
207011152,Hawthorn East,23806,Hawthorn (Southern Metropolitan),1,Acceptable,Acceptable,0
207011154,Kew East,24006,Kew (Southern Metropolitan),1,Acceptable,Acceptable,0
207011155,Surrey Hills (West) - Canterbury,21001,Box Hill (Eastern Metropolitan),0.3332916,Poor,Acceptable,0
207011155,Surrey Hills (West) - Canterbury,21706,Burwood (Southern Metropolitan),0.2443418,Poor,Acceptable,0
207011155,Surrey Hills (West) - Canterbury,23806,Hawthorn (Southern Metropolitan),0.2471124,Acceptable,Acceptable,0
207011155,Surrey Hills (West) - Canterbury,24006,Kew (Southern Metropolitan),0.1752541,Acceptable,Acceptable,0
207011519,Hawthorn - North,23806,Hawthorn (Southern Metropolitan),1,Acceptable,Acceptable,0
207011520,Hawthorn - South,23806,Hawthorn (Southern Metropolitan),1,Acceptable,Acceptable,0
207011521,Kew - South,24006,Kew (Southern Metropolitan),1,Acceptable,Acceptable,0
207011522,Kew - West,24006,Kew (Southern Metropolitan),1,Acceptable,Acceptable,0
207021156,Bulleen,21401,Bulleen (Eastern Metropolitan),0.9999956,Good,Acceptable,0
207021156,Bulleen,24006,Kew (Southern Metropolitan),4.40E-06,Acceptable,Acceptable,1
207021157,Doncaster,21001,Box Hill (Eastern Metropolitan),4.00E-07,Poor,Acceptable,1
207021157,Doncaster,21401,Bulleen (Eastern Metropolitan),0.9999988,Good,Acceptable,0
207021157,Doncaster,24006,Kew (Southern Metropolitan),8.00E-07,Acceptable,Acceptable,1
207021159,Templestowe,21401,Bulleen (Eastern Metropolitan),0.9913298,Good,Acceptable,0
207021159,Templestowe,28301,Warrandyte (Eastern Metropolitan),0.0086702,Acceptable,Acceptable,1
207021160,Templestowe Lower,21401,Bulleen (Eastern Metropolitan),1,Good,Acceptable,0
207021424,Doncaster East - North,28301,Warrandyte (Eastern Metropolitan),1,Acceptable,Acceptable,0
207021425,Doncaster East - South,28301,Warrandyte (Eastern Metropolitan),1,Acceptable,Acceptable,0
207031161,Blackburn,21001,Box Hill (Eastern Metropolitan),0.8783634,Poor,Acceptable,0
207031161,Blackburn,27101,Ringwood (Eastern Metropolitan),0.1216366,Poor,Acceptable,0
207031162,Blackburn South,23101,Forest Hill (Eastern Metropolitan),1,Good,Acceptable,0
207031163,Box Hill,21001,Box Hill (Eastern Metropolitan),0.6282395,Poor,Acceptable,0
207031163,Box Hill,21706,Burwood (Southern Metropolitan),0.3717605,Poor,Acceptable,0
207031164,Box Hill North,21001,Box Hill (Eastern Metropolitan),0.9940987,Poor,Acceptable,0
207031164,Box Hill North,24006,Kew (Southern Metropolitan),0.0059013,Acceptable,Acceptable,1
207031165,Burwood (Vic.),21706,Burwood (Southern Metropolitan),1,Poor,Acceptable,0
207031166,Burwood East,23101,Forest Hill (Eastern Metropolitan),1,Good,Acceptable,0
207031167,Surrey Hills (East) - Mont Albert,21001,Box Hill (Eastern Metropolitan),0.5822958,Poor,Acceptable,0
207031167,Surrey Hills (East) - Mont Albert,21706,Burwood (Southern Metropolitan),0.4177042,Poor,Acceptable,0
208011168,Beaumaris,27406,Sandringham (Southern Metropolitan),1,Acceptable,Acceptable,0
208011169,Brighton (Vic.),21106,Brighton (Southern Metropolitan),1,Good,Acceptable,0
208011170,Brighton East,20906,Bentleigh (Southern Metropolitan),0.0608149,Acceptable,Acceptable,0
208011170,Brighton East,21106,Brighton (Southern Metropolitan),0.9391851,Good,Acceptable,0
208011171,Highett (West) - Cheltenham,27406,Sandringham (Southern Metropolitan),1,Acceptable,Acceptable,0
208011172,Hampton,20906,Bentleigh (Southern Metropolitan),0.2675622,Acceptable,Acceptable,0
208011172,Hampton,21106,Brighton (Southern Metropolitan),0.5006308,Good,Acceptable,0
208011172,Hampton,27406,Sandringham (Southern Metropolitan),0.231807,Acceptable,Acceptable,0
208011173,Sandringham - Black Rock,27406,Sandringham (Southern Metropolitan),1,Acceptable,Acceptable,0
208021174,Bentleigh - McKinnon,20906,Bentleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208021176,Carnegie,26406,Oakleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208021177,Caulfield - North,21906,Caulfield (Southern Metropolitan),1,Acceptable,Acceptable,0
208021178,Caulfield - South,21906,Caulfield (Southern Metropolitan),1,Acceptable,Acceptable,0
208021179,Elsternwick,21906,Caulfield (Southern Metropolitan),1,Acceptable,Acceptable,0
208021180,Hughesdale,26406,Oakleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208021181,Murrumbeena,26406,Oakleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208021182,Ormond - Glen Huntly,20906,Bentleigh (Southern Metropolitan),0.3095527,Acceptable,Acceptable,0
208021182,Ormond - Glen Huntly,21906,Caulfield (Southern Metropolitan),0.5417891,Acceptable,Acceptable,0
208021182,Ormond - Glen Huntly,26406,Oakleigh (Southern Metropolitan),0.1486582,Acceptable,Acceptable,0
208021426,Bentleigh East - North,20906,Bentleigh (Southern Metropolitan),0.6990174,Acceptable,Acceptable,0
208021426,Bentleigh East - North,22005,Clarinda (South-Eastern Metropolitan),0.3009826,Poor,Acceptable,0
208021427,Bentleigh East - South,20906,Bentleigh (Southern Metropolitan),1,Acceptable,Acceptable,0
208031183,Aspendale Gardens - Waterways,24105,Keysborough (South-Eastern Metropolitan),0.2737223,Acceptable,Acceptable,0
208031183,Aspendale Gardens - Waterways,25205,Mordialloc (South-Eastern Metropolitan),0.7262777,Acceptable,Acceptable,0
208031184,Braeside,24105,Keysborough (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208031185,Carrum - Patterson Lakes,21805,Carrum (South-Eastern Metropolitan),1,Good,Acceptable,0
208031186,Chelsea - Bonbeach,21805,Carrum (South-Eastern Metropolitan),0.4493625,Good,Acceptable,0
208031186,Chelsea - Bonbeach,25205,Mordialloc (South-Eastern Metropolitan),0.5506375,Acceptable,Acceptable,0
208031187,Chelsea Heights,25205,Mordialloc (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208031188,Highett (East) - Cheltenham,22005,Clarinda (South-Eastern Metropolitan),0.4455249,Poor,Acceptable,0
208031188,Highett (East) - Cheltenham,25205,Mordialloc (South-Eastern Metropolitan),0.2367874,Acceptable,Acceptable,0
208031188,Highett (East) - Cheltenham,27406,Sandringham (Southern Metropolitan),0.3176876,Acceptable,Acceptable,0
208031189,Edithvale - Aspendale,25205,Mordialloc (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208031190,Mentone,25205,Mordialloc (South-Eastern Metropolitan),0.3759059,Acceptable,Acceptable,0
208031190,Mentone,27406,Sandringham (Southern Metropolitan),0.6240941,Acceptable,Acceptable,0
208031191,Moorabbin - Heatherton,20906,Bentleigh (Southern Metropolitan),0.6909761,Acceptable,Acceptable,0
208031191,Moorabbin - Heatherton,22005,Clarinda (South-Eastern Metropolitan),0.3090239,Poor,Acceptable,0
208031192,Moorabbin Airport,25205,Mordialloc (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208031193,Mordialloc - Parkdale,25205,Mordialloc (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
208041194,Malvern - Glen Iris,24606,Malvern (Southern Metropolitan),1,Good,Acceptable,0
208041195,Malvern East,24606,Malvern (Southern Metropolitan),1,Good,Acceptable,0
209011196,Bundoora - East,21503,Bundoora (Northern Metropolitan),0.999999,Acceptable,Acceptable,0
209011196,Bundoora - East,22501,Eltham (Eastern Metropolitan),1.00E-06,Acceptable,Acceptable,1
209011197,Greensborough,21503,Bundoora (Northern Metropolitan),0.4718346,Acceptable,Acceptable,0
209011197,Greensborough,22501,Eltham (Eastern Metropolitan),0.5281654,Acceptable,Acceptable,0
209011198,Heidelberg - Rosanna,23901,Ivanhoe (Eastern Metropolitan),1,Good,Acceptable,0
209011199,Heidelberg West,23901,Ivanhoe (Eastern Metropolitan),1,Good,Acceptable,0
209011200,Ivanhoe,23901,Ivanhoe (Eastern Metropolitan),1,Good,Acceptable,0
209011201,Ivanhoe East - Eaglemont,23901,Ivanhoe (Eastern Metropolitan),1,Good,Acceptable,0
209011202,Montmorency - Briar Hill,22501,Eltham (Eastern Metropolitan),1,Acceptable,Acceptable,0
209011203,Viewbank - Yallambie,21503,Bundoora (Northern Metropolitan),0.1163722,Acceptable,Acceptable,0
209011203,Viewbank - Yallambie,23901,Ivanhoe (Eastern Metropolitan),0.8836278,Good,Acceptable,0
209011204,Watsonia,21503,Bundoora (Northern Metropolitan),1,Acceptable,Acceptable,0
209021205,Kingsbury,21503,Bundoora (Northern Metropolitan),0.9999981,Acceptable,Acceptable,0
209021205,Kingsbury,26903,Preston (Northern Metropolitan),1.90E-06,Acceptable,Acceptable,1
209021428,Preston - East,26303,Northcote (Northern Metropolitan),0.3277889,Acceptable,Acceptable,0
209021428,Preston - East,26903,Preston (Northern Metropolitan),0.6722111,Acceptable,Acceptable,0
209021429,Preston - West,26303,Northcote (Northern Metropolitan),0.3115133,Acceptable,Acceptable,0
209021429,Preston - West,26903,Preston (Northern Metropolitan),0.6884867,Acceptable,Acceptable,0
209021523,Reservoir - North East,26903,Preston (Northern Metropolitan),1,Acceptable,Acceptable,0
209021524,Reservoir - North West,26903,Preston (Northern Metropolitan),0.5113561,Acceptable,Acceptable,0
209021524,Reservoir - North West,28203,Thomastown (Northern Metropolitan),0.4886439,Acceptable,Acceptable,0
209021525,Reservoir - South East,26903,Preston (Northern Metropolitan),1,Acceptable,Acceptable,0
209021526,Reservoir - South West,26903,Preston (Northern Metropolitan),1,Acceptable,Acceptable,0
209031209,Eltham,22501,Eltham (Eastern Metropolitan),1,Acceptable,Acceptable,0
209031210,Hurstbridge,28704,Yan Yean (Northern Victoria),1,Good,Acceptable,0
209031211,Kinglake,22404,Eildon (Northern Victoria),1,Good,Acceptable,0
209031212,Panton Hill - St Andrews,22404,Eildon (Northern Victoria),0.8469467,Good,Acceptable,0
209031212,Panton Hill - St Andrews,28704,Yan Yean (Northern Victoria),0.1530533,Good,Acceptable,0
209031213,Plenty - Yarrambat,22501,Eltham (Eastern Metropolitan),0.5586156,Acceptable,Acceptable,0
209031213,Plenty - Yarrambat,28704,Yan Yean (Northern Victoria),0.4413844,Good,Acceptable,0
209031214,Research - North Warrandyte,22404,Eildon (Northern Victoria),0.1748387,Good,Acceptable,0
209031214,Research - North Warrandyte,22501,Eltham (Eastern Metropolitan),0.388986,Acceptable,Acceptable,0
209031214,Research - North Warrandyte,28301,Warrandyte (Eastern Metropolitan),0.4361752,Acceptable,Acceptable,0
209031215,Wattle Glen - Diamond Creek,22501,Eltham (Eastern Metropolitan),0.0588277,Acceptable,Acceptable,0
209031215,Wattle Glen - Diamond Creek,28704,Yan Yean (Northern Victoria),0.9411723,Good,Acceptable,0
209041216,Bundoora - North,21503,Bundoora (Northern Metropolitan),1,Acceptable,Acceptable,0
209041217,Bundoora - West,21503,Bundoora (Northern Metropolitan),1,Acceptable,Acceptable,0
209041220,Mill Park - North,25003,Mill Park (Northern Metropolitan),1,Acceptable,Acceptable,0
209041221,Mill Park - South,21503,Bundoora (Northern Metropolitan),0.5254959,Acceptable,Acceptable,0
209041221,Mill Park - South,25003,Mill Park (Northern Metropolitan),0.4745041,Acceptable,Acceptable,0
209041223,Thomastown,28203,Thomastown (Northern Metropolitan),1,Acceptable,Acceptable,0
209041224,Wallan,22704,Euroa (Northern Victoria),0.1313841,Good,Acceptable,0
209041224,Wallan,28704,Yan Yean (Northern Victoria),0.8686159,Good,Acceptable,0
209041225,Whittlesea,22404,Eildon (Northern Victoria),0.0116771,Good,Acceptable,0
209041225,Whittlesea,28704,Yan Yean (Northern Victoria),0.9883229,Good,Acceptable,0
209041431,Epping - East,25003,Mill Park (Northern Metropolitan),1,Acceptable,Acceptable,0
209041432,Epping - South,25003,Mill Park (Northern Metropolitan),0.577905,Acceptable,Acceptable,0
209041432,Epping - South,28203,Thomastown (Northern Metropolitan),0.422095,Acceptable,Acceptable,0
209041433,Epping (Vic.) - West,28203,Thomastown (Northern Metropolitan),1,Acceptable,Acceptable,0
209041435,South Morang - North,25003,Mill Park (Northern Metropolitan),1,Acceptable,Acceptable,0
209041436,South Morang - South,25003,Mill Park (Northern Metropolitan),1,Acceptable,Acceptable,0
209041437,Wollert,25003,Mill Park (Northern Metropolitan),0.2359602,Acceptable,Acceptable,0
209041437,Wollert,28203,Thomastown (Northern Metropolitan),0.7640398,Acceptable,Acceptable,0
209041527,Doreen - North,28704,Yan Yean (Northern Victoria),1,Good,Acceptable,0
209041528,Doreen - South,28704,Yan Yean (Northern Victoria),1,Good,Acceptable,0
209041529,Lalor - East,28203,Thomastown (Northern Metropolitan),1,Acceptable,Acceptable,0
209041530,Lalor - West,28203,Thomastown (Northern Metropolitan),1,Acceptable,Acceptable,0
209041531,Mernda - North,28704,Yan Yean (Northern Victoria),1,Good,Acceptable,0
209041532,Mernda - South,28704,Yan Yean (Northern Victoria),1,Good,Acceptable,0
210011226,Airport West,26207,Niddrie (Western Metropolitan),1,Good,Acceptable,0
210011227,Essendon Airport,22607,Essendon (Western Metropolitan),1,Good,Acceptable,0
210011228,Keilor,26207,Niddrie (Western Metropolitan),0.9989199,Good,Acceptable,0
210011228,Keilor,27907,Sunbury (Western Metropolitan),0.0010801,Good,Acceptable,1
210011230,Niddrie - Essendon West,26207,Niddrie (Western Metropolitan),1,Good,Acceptable,0
210011231,Strathmore,22607,Essendon (Western Metropolitan),0.9922176,Good,Acceptable,0
210011231,Strathmore,26207,Niddrie (Western Metropolitan),0.0077824,Good,Acceptable,1
210011533,Avondale Heights,26207,Niddrie (Western Metropolitan),1,Good,Acceptable,0
210011534,Keilor East,26207,Niddrie (Western Metropolitan),1,Good,Acceptable,0
210021232,Gisborne,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210021233,Macedon,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210021234,Riddells Creek,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210021235,Romsey,24504,Macedon (Northern Victoria),1,Good,Acceptable,0
210031236,Coburg North,26603,Pascoe Vale (Northern Metropolitan),1,Acceptable,Acceptable,0
210031237,Fawkner,21203,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210031439,Gowanbrae,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210031440,Hadfield,26603,Pascoe Vale (Northern Metropolitan),1,Acceptable,Acceptable,0
210031535,Glenroy - East,21203,Broadmeadows (Northern Metropolitan),0.4010416,Good,Acceptable,0
210031535,Glenroy - East,26603,Pascoe Vale (Northern Metropolitan),0.5989584,Acceptable,Acceptable,0
210031536,Glenroy - West,26603,Pascoe Vale (Northern Metropolitan),1,Acceptable,Acceptable,0
210031537,Oak Park,26603,Pascoe Vale (Northern Metropolitan),1,Acceptable,Acceptable,0
210031538,Pascoe Vale,26603,Pascoe Vale (Northern Metropolitan),1,Acceptable,Acceptable,0
210041240,Sunbury,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210041539,Diggers Rest,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210041540,Sunbury - South,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210041541,Sunbury - West,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210051242,Broadmeadows,21203,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210051243,Campbellfield - Coolaroo,21203,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210051245,Gladstone Park - Westmeadows,21203,Broadmeadows (Northern Metropolitan),0.078136,Good,Acceptable,0
210051245,Gladstone Park - Westmeadows,27907,Sunbury (Western Metropolitan),0.5964806,Good,Acceptable,0
210051245,Gladstone Park - Westmeadows,28803,Yuroke (Northern Metropolitan),0.3253834,Good,Acceptable,0
210051246,Greenvale - Bulla,27907,Sunbury (Western Metropolitan),0.0303614,Good,Acceptable,0
210051246,Greenvale - Bulla,28803,Yuroke (Northern Metropolitan),0.9696386,Good,Acceptable,0
210051247,Meadow Heights,21203,Broadmeadows (Northern Metropolitan),1,Good,Acceptable,0
210051248,Melbourne Airport,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210051250,Tullamarine,27907,Sunbury (Western Metropolitan),1,Good,Acceptable,0
210051441,Craigieburn - Central,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
210051442,Craigieburn - North,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
210051443,Craigieburn - South,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
210051445,Mickleham - Yuroke,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
210051542,Craigieburn - North West,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
210051543,Craigieburn - West,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
210051544,Roxburgh Park (South) - Somerton,21203,Broadmeadows (Northern Metropolitan),0.8729438,Good,Acceptable,0
210051544,Roxburgh Park (South) - Somerton,28803,Yuroke (Northern Metropolitan),0.1270562,Good,Acceptable,0
210051545,Roxburgh Park - North,28803,Yuroke (Northern Metropolitan),1,Good,Acceptable,0
211011251,Bayswater,20401,Bayswater (Eastern Metropolitan),1,Acceptable,Acceptable,0
211011254,Knoxfield - Scoresby,22901,Ferntree Gully (Eastern Metropolitan),0.4393785,Acceptable,Acceptable,0
211011254,Knoxfield - Scoresby,27305,Rowville (South-Eastern Metropolitan),0.5606215,Acceptable,Acceptable,0
211011255,Lysterfield,25102,Monbulk (Eastern Victoria),0.0062329,Acceptable,Acceptable,1
211011255,Lysterfield,27305,Rowville (South-Eastern Metropolitan),0.9937671,Acceptable,Acceptable,0
211011256,Rowville - Central,27305,Rowville (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
211011257,Rowville - North,27305,Rowville (South-Eastern Metropolitan),1,Acceptable,Acceptable,0
211011258,Rowville - South,22305,Dandenong (South-Eastern Metropolitan),1.90E-06,Acceptable,Acceptable,1
211011258,Rowville - South,27305,Rowville (South-Eastern Metropolitan),0.9999981,Acceptable,Acceptable,0
211011259,Wantirna,20401,Bayswater (Eastern Metropolitan),0.321972,Acceptable,Acceptable,0
211011259,Wantirna,22901,Ferntree Gully (Eastern Metropolitan),0.678028,Acceptable,Acceptable,0
211011260,Wantirna South,22901,Ferntree Gully (Eastern Metropolitan),1,Acceptable,Acceptable,0
211011446,Boronia,20401,Bayswater (Eastern Metropolitan),0.8696667,Acceptable,Acceptable,0
211011446,Boronia,22901,Ferntree Gully (Eastern Metropolitan),0.1303333,Acceptable,Acceptable,0
211011447,Ferntree Gully - North,22901,Ferntree Gully (Eastern Metropolitan),1,Acceptable,Acceptable,0
211011448,Ferntree Gully (South) - Upper Ferntree Gully,22901,Ferntree Gully (Eastern Metropolitan),0.5148439,Acceptable,Acceptable,0
211011448,Ferntree Gully (South) - Upper Ferntree Gully,25102,Monbulk (Eastern Victoria),0.1642384,Acceptable,Acceptable,0
