SA2_CODE_2021,SA2_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
209011200,Ivanhoe,20,Major Cities of Australia,1,Good,Good,0
209011201,Ivanhoe East - Eaglemont,20,Major Cities of Australia,1,Good,Good,0
209011202,Montmorency - Briar Hill,20,Major Cities of Australia,1,Good,Good,0
209011203,Viewbank - Yallambie,20,Major Cities of Australia,1,Good,Good,0
209011204,Watsonia,20,Major Cities of Australia,1,Good,Good,0
209021205,Kingsbury,20,Major Cities of Australia,1,Good,Good,0
209021428,Preston - East,20,Major Cities of Australia,1,Good,Good,0
209021429,Preston - West,20,Major Cities of Australia,1,Good,Good,0
209021523,Reservoir - North East,20,Major Cities of Australia,1,Good,Good,0
209021524,Reservoir - North West,20,Major Cities of Australia,1,Good,Good,0
209021525,Reservoir - South East,20,Major Cities of Australia,1,Good,Good,0
209021526,Reservoir - South West,20,Major Cities of Australia,1,Good,Good,0
209031209,Eltham,20,Major Cities of Australia,1,Good,Good,0
209031210,Hurstbridge,20,Major Cities of Australia,1,Good,Good,0
209031211,Kinglake,21,Inner Regional Australia,1,Good,Good,0
209031212,Panton Hill - St Andrews,20,Major Cities of Australia,0.3057171,Good,Good,0
209031212,Panton Hill - St Andrews,21,Inner Regional Australia,0.6942829,Good,Good,0
209031213,Plenty - Yarrambat,20,Major Cities of Australia,1,Good,Good,0
209031214,Research - North Warrandyte,20,Major Cities of Australia,1,Good,Good,0
209031215,Wattle Glen - Diamond Creek,20,Major Cities of Australia,1,Good,Good,0
209041216,Bundoora - North,20,Major Cities of Australia,1,Good,Good,0
209041217,Bundoora - West,20,Major Cities of Australia,1,Good,Good,0
209041220,Mill Park - North,20,Major Cities of Australia,1,Good,Good,0
209041221,Mill Park - South,20,Major Cities of Australia,1,Good,Good,0
209041223,Thomastown,20,Major Cities of Australia,1,Good,Good,0
209041224,Wallan,20,Major Cities of Australia,0.5975332,Good,Good,0
209041224,Wallan,21,Inner Regional Australia,0.4024668,Good,Good,0
209041225,Whittlesea,20,Major Cities of Australia,0.2380224,Good,Good,0
209041225,Whittlesea,21,Inner Regional Australia,0.7619776,Good,Good,0
209041431,Epping - East,20,Major Cities of Australia,1,Good,Good,0
209041432,Epping - South,20,Major Cities of Australia,1,Good,Good,0
209041433,Epping (Vic.) - West,20,Major Cities of Australia,1,Good,Good,0
209041435,South Morang - North,20,Major Cities of Australia,1,Good,Good,0
209041436,South Morang - South,20,Major Cities of Australia,1,Good,Good,0
209041437,Wollert,20,Major Cities of Australia,1,Good,Good,0
209041527,Doreen - North,20,Major Cities of Australia,1,Good,Good,0
209041528,Doreen - South,20,Major Cities of Australia,1,Good,Good,0
209041529,Lalor - East,20,Major Cities of Australia,1,Good,Good,0
209041530,Lalor - West,20,Major Cities of Australia,1,Good,Good,0
209041531,Mernda - North,20,Major Cities of Australia,1,Good,Good,0
209041532,Mernda - South,20,Major Cities of Australia,1,Good,Good,0
210011226,Airport West,20,Major Cities of Australia,1,Good,Good,0
210011227,Essendon Airport,20,Major Cities of Australia,1,Good,Good,0
210011228,Keilor,20,Major Cities of Australia,1,Good,Good,0
210011230,Niddrie - Essendon West,20,Major Cities of Australia,1,Good,Good,0
210011231,Strathmore,20,Major Cities of Australia,1,Good,Good,0
210011533,Avondale Heights,20,Major Cities of Australia,1,Good,Good,0
210011534,Keilor East,20,Major Cities of Australia,1,Good,Good,0
210021232,Gisborne,21,Inner Regional Australia,1,Good,Good,0
210021233,Macedon,21,Inner Regional Australia,1,Good,Good,0
210021234,Riddells Creek,21,Inner Regional Australia,1,Good,Good,0
210021235,Romsey,21,Inner Regional Australia,1,Good,Good,0
210031236,Coburg North,20,Major Cities of Australia,1,Good,Good,0
210031237,Fawkner,20,Major Cities of Australia,1,Good,Good,0
210031439,Gowanbrae,20,Major Cities of Australia,1,Good,Good,0
210031440,Hadfield,20,Major Cities of Australia,1,Good,Good,0
210031535,Glenroy - East,20,Major Cities of Australia,1,Good,Good,0
210031536,Glenroy - West,20,Major Cities of Australia,1,Good,Good,0
210031537,Oak Park,20,Major Cities of Australia,1,Good,Good,0
210031538,Pascoe Vale,20,Major Cities of Australia,1,Good,Good,0
210041240,Sunbury,20,Major Cities of Australia,0.9714893,Good,Good,0
210041240,Sunbury,21,Inner Regional Australia,0.0285107,Good,Good,0
210041539,Diggers Rest,20,Major Cities of Australia,1,Good,Good,0
210041540,Sunbury - South,20,Major Cities of Australia,1,Good,Good,0
210041541,Sunbury - West,20,Major Cities of Australia,0.973015,Good,Good,0
210041541,Sunbury - West,21,Inner Regional Australia,0.026985,Good,Good,0
210051242,Broadmeadows,20,Major Cities of Australia,1,Good,Good,0
210051243,Campbellfield - Coolaroo,20,Major Cities of Australia,1,Good,Good,0
210051245,Gladstone Park - Westmeadows,20,Major Cities of Australia,1,Good,Good,0
210051246,Greenvale - Bulla,20,Major Cities of Australia,1,Good,Good,0
210051247,Meadow Heights,20,Major Cities of Australia,1,Good,Good,0
210051248,Melbourne Airport,20,Major Cities of Australia,1,Good,Good,0
210051250,Tullamarine,20,Major Cities of Australia,1,Good,Good,0
210051441,Craigieburn - Central,20,Major Cities of Australia,1,Good,Good,0
210051442,Craigieburn - North,20,Major Cities of Australia,1,Good,Good,0
210051443,Craigieburn - South,20,Major Cities of Australia,1,Good,Good,0
210051445,Mickleham - Yuroke,20,Major Cities of Australia,1,Good,Good,0
210051542,Craigieburn - North West,20,Major Cities of Australia,1,Good,Good,0
210051543,Craigieburn - West,20,Major Cities of Australia,1,Good,Good,0
210051544,Roxburgh Park (South) - Somerton,20,Major Cities of Australia,1,Good,Good,0
210051545,Roxburgh Park - North,20,Major Cities of Australia,1,Good,Good,0
211011251,Bayswater,20,Major Cities of Australia,1,Good,Good,0
211011254,Knoxfield - Scoresby,20,Major Cities of Australia,1,Good,Good,0
211011255,Lysterfield,20,Major Cities of Australia,1,Good,Good,0
211011256,Rowville - Central,20,Major Cities of Australia,1,Good,Good,0
211011257,Rowville - North,20,Major Cities of Australia,1,Good,Good,0
211011258,Rowville - South,20,Major Cities of Australia,1,Good,Good,0
211011259,Wantirna,20,Major Cities of Australia,1,Good,Good,0
211011260,Wantirna South,20,Major Cities of Australia,1,Good,Good,0
211011446,Boronia,20,Major Cities of Australia,1,Good,Good,0
211011447,Ferntree Gully - North,20,Major Cities of Australia,1,Good,Good,0
211011448,Ferntree Gully (South) - Upper Ferntree Gully,20,Major Cities of Australia,1,Good,Good,0
211011449,The Basin,20,Major Cities of Australia,1,Good,Good,0
211021261,Donvale - Park Orchards,20,Major Cities of Australia,1,Good,Good,0
211021262,Warrandyte - Wonga Park,20,Major Cities of Australia,0.98095,Good,Good,0
211021262,Warrandyte - Wonga Park,21,Inner Regional Australia,0.01905,Good,Good,0
211031263,Bayswater North,20,Major Cities of Australia,1,Good,Good,0
211031265,Croydon Hills - Warranwood,20,Major Cities of Australia,1,Good,Good,0
211031266,Ringwood,20,Major Cities of Australia,1,Good,Good,0
211031267,Ringwood East,20,Major Cities of Australia,1,Good,Good,0
211031268,Ringwood North,20,Major Cities of Australia,1,Good,Good,0
211031450,Croydon - East,20,Major Cities of Australia,1,Good,Good,0
211031451,Croydon - West,20,Major Cities of Australia,1,Good,Good,0
211031452,Croydon South,20,Major Cities of Australia,1,Good,Good,0
211041269,Forest Hill,20,Major Cities of Australia,1,Good,Good,0
211041270,Mitcham (Vic.),20,Major Cities of Australia,1,Good,Good,0
211041271,Nunawading,20,Major Cities of Australia,1,Good,Good,0
211041272,Vermont,20,Major Cities of Australia,1,Good,Good,0
211041273,Vermont South,20,Major Cities of Australia,1,Good,Good,0
211051274,Belgrave - Selby,20,Major Cities of Australia,1,Good,Good,0
211051275,Chirnside Park,20,Major Cities of Australia,1,Good,Good,0
211051276,Healesville - Yarra Glen,21,Inner Regional Australia,1,Good,Good,0
211051277,Kilsyth,20,Major Cities of Australia,1,Good,Good,0
211051278,Lilydale - Coldstream,20,Major Cities of Australia,0.9821975,Good,Good,0
211051278,Lilydale - Coldstream,21,Inner Regional Australia,0.0178025,Good,Good,0
211051279,Monbulk - Silvan,20,Major Cities of Australia,1,Good,Good,0
211051280,Montrose,20,Major Cities of Australia,1,Good,Good,0
211051281,Mooroolbark,20,Major Cities of Australia,1,Good,Good,0
211051282,Mount Dandenong - Olinda,20,Major Cities of Australia,1,Good,Good,0
211051283,Mount Evelyn,20,Major Cities of Australia,1,Good,Good,0
211051284,Upwey - Tecoma,20,Major Cities of Australia,1,Good,Good,0
211051285,Wandin - Seville,20,Major Cities of Australia,0.8659158,Good,Good,0
211051285,Wandin - Seville,21,Inner Regional Australia,0.1340842,Good,Good,0
211051286,Yarra Valley,21,Inner Regional Australia,1,Good,Good,0
212011289,Emerald - Cockatoo,20,Major Cities of Australia,0.8981566,Good,Good,0
212011289,Emerald - Cockatoo,21,Inner Regional Australia,0.1018434,Good,Good,0
212011546,Beaconsfield - Officer,20,Major Cities of Australia,1,Good,Good,0
212011547,Bunyip - Garfield,21,Inner Regional Australia,1,Good,Good,0
212011548,Koo Wee Rup,20,Major Cities of Australia,0.0030742,Good,Good,1
212011548,Koo Wee Rup,21,Inner Regional Australia,0.9969258,Good,Good,0
212011549,Pakenham - North East,20,Major Cities of Australia,0.9986388,Good,Good,0
212011549,Pakenham - North East,21,Inner Regional Australia,0.0013612,Good,Good,1
212011550,Pakenham - North West,20,Major Cities of Australia,1,Good,Good,0
212011551,Pakenham - South East,20,Major Cities of Australia,0.9734486,Good,Good,0
212011551,Pakenham - South East,21,Inner Regional Australia,0.0265514,Good,Good,0
212011552,Pakenham - South West,20,Major Cities of Australia,0.9977089,Good,Good,0
212011552,Pakenham - South West,21,Inner Regional Australia,0.0022911,Good,Good,1
212021293,Berwick - North,20,Major Cities of Australia,1,Good,Good,0
212021295,Doveton,20,Major Cities of Australia,1,Good,Good,0
212021297,Hallam,20,Major Cities of Australia,1,Good,Good,0
212021299,Narre Warren North,20,Major Cities of Australia,1,Good,Good,0
212021453,Endeavour Hills - North,20,Major Cities of Australia,1,Good,Good,0
212021454,Endeavour Hills - South,20,Major Cities of Australia,1,Good,Good,0
212021455,Narre Warren - North East,20,Major Cities of Australia,1,Good,Good,0
212021456,Narre Warren - South West,20,Major Cities of Australia,1,Good,Good,0
212021553,Berwick - South East,20,Major Cities of Australia,1,Good,Good,0
212021554,Berwick - South West,20,Major Cities of Australia,1,Good,Good,0
212031300,Cranbourne,20,Major Cities of Australia,1,Good,Good,0
212031303,Cranbourne South,20,Major Cities of Australia,1,Good,Good,0
212031304,Cranbourne West,20,Major Cities of Australia,1,Good,Good,0
212031306,Lynbrook - Lyndhurst,20,Major Cities of Australia,1,Good,Good,0
212031308,Pearcedale - Tooradin,20,Major Cities of Australia,0.6175216,Good,Good,0
212031308,Pearcedale - Tooradin,21,Inner Regional Australia,0.3824784,Good,Good,0
212031457,Narre Warren South - East,20,Major Cities of Australia,1,Good,Good,0
212031458,Narre Warren South - West,20,Major Cities of Australia,1,Good,Good,0
212031555,Clyde North - North,20,Major Cities of Australia,1,Good,Good,0
212031556,Clyde North - South,20,Major Cities of Australia,1,Good,Good,0
212031557,Cranbourne East - North,20,Major Cities of Australia,1,Good,Good,0
212031558,Cranbourne East - South,20,Major Cities of Australia,1,Good,Good,0
212031559,Cranbourne North - East,20,Major Cities of Australia,1,Good,Good,0
212031560,Cranbourne North - West,20,Major Cities of Australia,1,Good,Good,0
212031561,Hampton Park - East,20,Major Cities of Australia,1,Good,Good,0
212031562,Hampton Park - West,20,Major Cities of Australia,1,Good,Good,0
212041309,Clarinda - Oakleigh South,20,Major Cities of Australia,1,Good,Good,0
212041310,Clayton South,20,Major Cities of Australia,1,Good,Good,0
212041312,Dandenong North,20,Major Cities of Australia,1,Good,Good,0
212041313,Dingley Village,20,Major Cities of Australia,1,Good,Good,0
212041316,Noble Park North,20,Major Cities of Australia,1,Good,Good,0
212041317,Springvale,20,Major Cities of Australia,1,Good,Good,0
212041318,Springvale South,20,Major Cities of Australia,1,Good,Good,0
212041459,Noble Park - East,20,Major Cities of Australia,1,Good,Good,0
212041460,Noble Park - West,20,Major Cities of Australia,1,Good,Good,0
212041563,Dandenong - North,20,Major Cities of Australia,1,Good,Good,0
212041564,Dandenong - South,20,Major Cities of Australia,1,Good,Good,0
212041565,Keysborough - North,20,Major Cities of Australia,1,Good,Good,0
212041566,Keysborough - South,20,Major Cities of Australia,1,Good,Good,0
212051319,Ashwood - Chadstone,20,Major Cities of Australia,1,Good,Good,0
212051321,Glen Waverley - East,20,Major Cities of Australia,1,Good,Good,0
212051322,Glen Waverley - West,20,Major Cities of Australia,1,Good,Good,0
212051323,Mount Waverley - North,20,Major Cities of Australia,1,Good,Good,0
212051324,Mount Waverley - South,20,Major Cities of Australia,1,Good,Good,0
212051325,Mulgrave,20,Major Cities of Australia,1,Good,Good,0
212051326,Oakleigh - Huntingdale,20,Major Cities of Australia,1,Good,Good,0
212051327,Wheelers Hill,20,Major Cities of Australia,1,Good,Good,0
212051567,Clayton (North) - Notting Hill,20,Major Cities of Australia,1,Good,Good,0
212051568,Clayton - Central,20,Major Cities of Australia,1,Good,Good,0
213011328,Ardeer - Albion,20,Major Cities of Australia,1,Good,Good,0
213011329,Cairnlea,20,Major Cities of Australia,1,Good,Good,0
213011331,Delahey,20,Major Cities of Australia,1,Good,Good,0
213011332,Keilor Downs,20,Major Cities of Australia,1,Good,Good,0
213011333,Kings Park (Vic.),20,Major Cities of Australia,1,Good,Good,0
213011334,St Albans - North,20,Major Cities of Australia,1,Good,Good,0
213011335,St Albans - South,20,Major Cities of Australia,1,Good,Good,0
213011336,Sunshine,20,Major Cities of Australia,1,Good,Good,0
213011337,Sunshine North,20,Major Cities of Australia,1,Good,Good,0
213011338,Sunshine West,20,Major Cities of Australia,1,Good,Good,0
213011339,Sydenham,20,Major Cities of Australia,1,Good,Good,0
213011340,Taylors Lakes,20,Major Cities of Australia,1,Good,Good,0
213011569,Deer Park,20,Major Cities of Australia,1,Good,Good,0
213011570,Derrimut,20,Major Cities of Australia,1,Good,Good,0
213021341,Altona,20,Major Cities of Australia,1,Good,Good,0
213021342,Altona Meadows,20,Major Cities of Australia,1,Good,Good,0
213021343,Altona North,20,Major Cities of Australia,1,Good,Good,0
213021344,Newport,20,Major Cities of Australia,1,Good,Good,0
213021345,Seabrook,20,Major Cities of Australia,1,Good,Good,0
213021346,Williamstown,20,Major Cities of Australia,1,Good,Good,0
213031347,Braybrook,20,Major Cities of Australia,1,Good,Good,0
213031348,Footscray,20,Major Cities of Australia,1,Good,Good,0
213031349,Maribyrnong,20,Major Cities of Australia,1,Good,Good,0
213031350,Seddon - Kingsville,20,Major Cities of Australia,1,Good,Good,0
213031351,West Footscray - Tottenham,20,Major Cities of Australia,1,Good,Good,0
213031352,Yarraville,20,Major Cities of Australia,1,Good,Good,0
213041353,Bacchus Marsh,20,Major Cities of Australia,0.8410537,Good,Good,0
213041353,Bacchus Marsh,21,Inner Regional Australia,0.1589463,Good,Good,0
213041358,Melton West,20,Major Cities of Australia,1,Good,Good,0
213041359,Rockbank - Mount Cottrell,20,Major Cities of Australia,1,Good,Good,0
213041360,Taylors Hill,20,Major Cities of Australia,1,Good,Good,0
213041461,Burnside,20,Major Cities of Australia,1,Good,Good,0
213041462,Burnside Heights,20,Major Cities of Australia,1,Good,Good,0
213041463,Caroline Springs,20,Major Cities of Australia,1,Good,Good,0
213041571,Brookfield,20,Major Cities of Australia,1,Good,Good,0
213041572,Cobblebank - Strathtulloh,20,Major Cities of Australia,1,Good,Good,0
213041573,Eynesbury - Exford,21,Inner Regional Australia,1,Good,Good,0
213041574,Fraser Rise - Plumpton,20,Major Cities of Australia,1,Good,Good,0
213041575,Hillside,20,Major Cities of Australia,1,Good,Good,0
213041576,Kurunjang - Toolern Vale,20,Major Cities of Australia,0.9627817,Good,Good,0
213041576,Kurunjang - Toolern Vale,21,Inner Regional Australia,0.0372183,Good,Good,0
213041577,Melton,20,Major Cities of Australia,1,Good,Good,0
213041578,Melton South - Weir Views,20,Major Cities of Australia,1,Good,Good,0
213051361,Hoppers Crossing - North,20,Major Cities of Australia,1,Good,Good,0
213051362,Hoppers Crossing - South,20,Major Cities of Australia,1,Good,Good,0
213051363,Laverton,20,Major Cities of Australia,1,Good,Good,0
213051368,Werribee - South,20,Major Cities of Australia,0.8932205,Good,Good,0
213051368,Werribee - South,21,Inner Regional Australia,0.1067795,Good,Good,0
213051464,Point Cook - East,20,Major Cities of Australia,1,Good,Good,0
213051466,Point Cook - South,20,Major Cities of Australia,1,Good,Good,0
213051467,Werribee - East,20,Major Cities of Australia,1,Good,Good,0
213051468,Werribee - West,20,Major Cities of Australia,0.4419418,Good,Good,0
213051468,Werribee - West,21,Inner Regional Australia,0.5580582,Good,Good,0
