SA2_CODE_2021,SA2_NAME_2021,PHN_CODE_2017,PHN_NAME_2017,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG,,,,,,,,,,,
207011520,Hawthorn - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207011521,Kew - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207011522,Kew - West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207021156,Bulleen,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207021157,Doncaster,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207021159,Templestowe,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207021160,Templestowe Lower,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207021424,Doncaster East - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207021425,Doncaster East - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031161,Blackburn,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031162,Blackburn South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031163,Box Hill,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031164,Box Hill North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031165,Burwood (Vic.),PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031166,Burwood East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
207031167,Surrey Hills (East) - Mont Albert,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208011168,Beaumaris,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208011169,Brighton (Vic.),PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208011170,Brighton East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208011171,Highett (West) - Cheltenham,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208011172,Hampton,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208011173,Sandringham - Black Rock,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021174,Bentleigh - McKinnon,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021176,Carnegie,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021177,Caulfield - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021178,Caulfield - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021179,Elsternwick,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021180,Hughesdale,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021181,Murrumbeena,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021182,Ormond - Glen Huntly,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021426,Bentleigh East - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208021427,Bentleigh East - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031183,Aspendale Gardens - Waterways,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031184,Braeside,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031185,Carrum - Patterson Lakes,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031186,Chelsea - Bonbeach,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031187,Chelsea Heights,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031188,Highett (East) - Cheltenham,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031189,Edithvale - Aspendale,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031190,Mentone,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031191,Moorabbin - Heatherton,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031192,Moorabbin Airport,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208031193,Mordialloc - Parkdale,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208041194,Malvern - Glen Iris,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
208041195,Malvern East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011196,Bundoora - East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011197,Greensborough,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011198,Heidelberg - Rosanna,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011199,Heidelberg West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011200,Ivanhoe,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011201,Ivanhoe East - Eaglemont,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011202,Montmorency - Briar Hill,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011203,Viewbank - Yallambie,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209011204,Watsonia,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209021205,Kingsbury,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209021428,Preston - East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209021429,Preston - West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209021523,Reservoir - North East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209021524,Reservoir - North West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209021525,Reservoir - South East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209021526,Reservoir - South West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
209031209,Eltham,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209031210,Hurstbridge,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209031211,Kinglake,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209031212,Panton Hill - St Andrews,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209031213,Plenty - Yarrambat,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209031214,Research - North Warrandyte,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209031215,Wattle Glen - Diamond Creek,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041216,Bundoora - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041217,Bundoora - West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041220,Mill Park - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041221,Mill Park - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041223,Thomastown,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041224,Wallan,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041225,Whittlesea,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041431,Epping - East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041432,Epping - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041433,Epping (Vic.) - West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041435,South Morang - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041436,South Morang - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041437,Wollert,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041527,Doreen - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041528,Doreen - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041529,Lalor - East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041530,Lalor - West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041531,Mernda - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
209041532,Mernda - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
210011226,Airport West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210011227,Essendon Airport,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210011228,Keilor,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210011230,Niddrie - Essendon West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210011231,Strathmore,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210011533,Avondale Heights,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210011534,Keilor East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210021232,Gisborne,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210021233,Macedon,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210021234,Riddells Creek,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210021235,Romsey,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031236,Coburg North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031237,Fawkner,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031439,Gowanbrae,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031440,Hadfield,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031535,Glenroy - East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031536,Glenroy - West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031537,Oak Park,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210031538,Pascoe Vale,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210041240,Sunbury,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210041539,Diggers Rest,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210041540,Sunbury - South,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210041541,Sunbury - West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051242,Broadmeadows,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051243,Campbellfield - Coolaroo,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051245,Gladstone Park - Westmeadows,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051246,Greenvale - Bulla,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051247,Meadow Heights,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051248,Melbourne Airport,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051250,Tullamarine,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051441,Craigieburn - Central,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051442,Craigieburn - North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051443,Craigieburn - South,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051445,Mickleham - Yuroke,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051542,Craigieburn - North West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051543,Craigieburn - West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051544,Roxburgh Park (South) - Somerton,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
210051545,Roxburgh Park - North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
211011251,Bayswater,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011254,Knoxfield - Scoresby,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011255,Lysterfield,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011256,Rowville - Central,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011257,Rowville - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011258,Rowville - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011259,Wantirna,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011260,Wantirna South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011446,Boronia,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011447,Ferntree Gully - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011448,Ferntree Gully (South) - Upper Ferntree Gully,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211011449,The Basin,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211021261,Donvale - Park Orchards,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211021262,Warrandyte - Wonga Park,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031263,Bayswater North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031265,Croydon Hills - Warranwood,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031266,Ringwood,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031267,Ringwood East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031268,Ringwood North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031450,Croydon - East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031451,Croydon - West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211031452,Croydon South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211041269,Forest Hill,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211041270,Mitcham (Vic.),PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211041271,Nunawading,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211041272,Vermont,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211041273,Vermont South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051274,Belgrave - Selby,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051275,Chirnside Park,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051276,Healesville - Yarra Glen,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051277,Kilsyth,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051278,Lilydale - Coldstream,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051279,Monbulk - Silvan,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051280,Montrose,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051281,Mooroolbark,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051282,Mount Dandenong - Olinda,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051283,Mount Evelyn,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051284,Upwey - Tecoma,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051285,Wandin - Seville,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
211051286,Yarra Valley,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011289,Emerald - Cockatoo,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011546,Beaconsfield - Officer,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011547,Bunyip - Garfield,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011548,Koo Wee Rup,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011549,Pakenham - North East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011550,Pakenham - North West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011551,Pakenham - South East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212011552,Pakenham - South West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021293,Berwick - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021295,Doveton,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021297,Hallam,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021299,Narre Warren North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021453,Endeavour Hills - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021454,Endeavour Hills - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021455,Narre Warren - North East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021456,Narre Warren - South West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021553,Berwick - South East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212021554,Berwick - South West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031300,Cranbourne,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031303,Cranbourne South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031304,Cranbourne West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031306,Lynbrook - Lyndhurst,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031308,Pearcedale - Tooradin,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031457,Narre Warren South - East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031458,Narre Warren South - West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031555,Clyde North - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031556,Clyde North - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031557,Cranbourne East - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031558,Cranbourne East - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031559,Cranbourne North - East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031560,Cranbourne North - West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031561,Hampton Park - East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212031562,Hampton Park - West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041309,Clarinda - Oakleigh South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041310,Clayton South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041312,Dandenong North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041313,Dingley Village,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041316,Noble Park North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041317,Springvale,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041318,Springvale South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041459,Noble Park - East,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041460,Noble Park - West,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041563,Dandenong - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041564,Dandenong - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041565,Keysborough - North,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212041566,Keysborough - South,PHN203,South Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051319,Ashwood - Chadstone,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051321,Glen Waverley - East,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051322,Glen Waverley - West,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051323,Mount Waverley - North,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051324,Mount Waverley - South,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051325,Mulgrave,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051326,Oakleigh - Huntingdale,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051327,Wheelers Hill,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051567,Clayton (North) - Notting Hill,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
212051568,Clayton - Central,PHN202,Eastern Melbourne,1,Good,Good,0,,,,,,,,,,,
213011328,Ardeer - Albion,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011329,Cairnlea,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011331,Delahey,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011332,Keilor Downs,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011333,Kings Park (Vic.),PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011334,St Albans - North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011335,St Albans - South,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011336,Sunshine,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011337,Sunshine North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011338,Sunshine West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011339,Sydenham,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011340,Taylors Lakes,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011569,Deer Park,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213011570,Derrimut,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213021341,Altona,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213021342,Altona Meadows,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213021343,Altona North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213021344,Newport,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213021345,Seabrook,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213021346,Williamstown,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213031347,Braybrook,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213031348,Footscray,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213031349,Maribyrnong,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213031350,Seddon - Kingsville,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213031351,West Footscray - Tottenham,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213031352,Yarraville,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041353,Bacchus Marsh,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041358,Melton West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041359,Rockbank - Mount Cottrell,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041360,Taylors Hill,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041461,Burnside,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041462,Burnside Heights,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041463,Caroline Springs,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041571,Brookfield,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041572,Cobblebank - Strathtulloh,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041573,Eynesbury - Exford,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041574,Fraser Rise - Plumpton,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041575,Hillside,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041576,Kurunjang - Toolern Vale,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041577,Melton,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213041578,Melton South - Weir Views,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051361,Hoppers Crossing - North,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051362,Hoppers Crossing - South,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051363,Laverton,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051368,Werribee - South,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051464,Point Cook - East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051466,Point Cook - South,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051467,Werribee - East,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051468,Werribee - West,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
213051579,Manor Lakes - Quandong,PHN201,North Western Melbourne,1,Good,Good,0,,,,,,,,,,,
